TV,Radio,Social_Media,Sales
33,5.809820873,1.228691086,112.8110661
89,32.42627304,5.848850272,319.5034464
77,17.66608651,1.874090882,275.6752779
20,8.17845257,0.768759682,74.80941764
55,17.46309474,4.0178371,202.9779971
35,14.07835325,1.116862626,121.2157974
30,10.78600157,0.476179479,107.7561749
46,12.45429943,2.053708325,171.1083392
19,4.71875797,1.231213712,71.68777576
73,15.9583118,3.916944379,259.254776
41,16.68829782,4.329400124,144.3539082
18,8.202802332,0.104486847,64.16784653
41,20.37854572,3.688392213,145.4082544
94,35.77368976,2.094505692,332.9227403
60,26.91641432,5.854134269,215.8550141
15,13.56012868,3.317589703,54.25437178
83,30.59480726,4.644486108,294.980643
24,23.86128886,6.666099409,83.22987557
49,17.97929137,1.427125794,176.9483511
48,14.96439256,0.029690363,172.7051377
96,25.18516071,5.737247752,344.5442238
83,30.05661135,4.918533475,297.3589613
62,29.01072891,3.913406431,219.2352407
43,12.21216027,3.794746614,151.4086258
30,6.374571472,2.643270095,108.4419045
48,16.38246157,4.722281354,170.1684126
36,14.77598499,8.008030729,124.1659072
25,0.981140161,1.377660378,92.30243141
35,19.15649829,3.724764606,130.4787495
12,9.359062905,5.249310703,46.28755521
65,23.90796255,2.558253102,234.1814534
54,25.98585962,5.632778725,192.5204901
66,18.4512205,5.734660378,237.6357535
25,0.965159981,2.585389556,85.23426236
45,17.48619727,2.355668427,160.0859022
89,29.61754574,4.126546307,312.5500486
36,19.40384887,3.950262553,128.5800848
33,18.64876502,2.010872689,115.0849847
45,13.66591101,1.50638398,158.8647624
68,18.16783386,7.064557009,244.8659231
63,20.34360352,2.500255148,228.6476926
35,5.926629445,2.13583865,124.0794271
84,23.67261088,3.107645702,298.9033009
96,25.060946,8.261168242,338.015537
45,14.19071291,3.321536823,159.7279843
60,24.1929876,8.82769045,209.9028365
52,18.40548389,4.588627993,182.230109
73,18.81071051,3.011655016,262.4962475
15,4.649777313,2.389716886,53.43080271
69,21.91504373,1.356265564,245.8102151
99,44.86129883,8.579322566,355.1480811
16,2.724758095,1.03482819,57.62937919
65,15.60966355,6.728207899,233.5142029
79,31.42973368,3.255131985,280.6104663
44,12.77031589,2.776046037,155.3676653
42,15.79333037,1.878801595,148.7902583
22,11.78493468,0.009092532,80.96231466
42,8.342327563,4.017463021,155.1794634
62,23.55330281,5.89293156,219.5485134
23,7.956173782,0.912076126,83.03620465
89,34.21397898,4.786459552,318.7117311
67,27.11403284,2.646603229,236.0287822
94,37.47520003,6.093510288,334.0609261
50,10.37446633,4.32978936,176.586201
96,37.00648765,7.150101013,343.3204752
86,32.60830419,4.793069167,306.0828436
66,20.15441348,3.50221048,236.001644
60,26.09727976,1.525980545,217.2293131
59,16.84366435,1.582101781,207.1893113
63,21.40157977,2.332838624,221.2850004
61,16.13495534,3.038417797,216.0157622
54,10.86707292,2.932960829,198.5214102
80,26.45466629,7.956071282,279.1802705
51,17.8984319,0.925631096,179.9306044
56,25.32563097,2.071338689,203.4231182
100,39.52324828,9.351920567,355.9499829
47,13.94312816,6.153942854,169.7149304
55,25.73139014,3.820392929,193.0003865
20,12.35406098,4.3558596,72.20876316
89,25.89509413,2.400939144,315.4790544
30,6.334378802,0.795481886,102.5736407
54,23.74559638,3.850858082,187.4913834
66,12.05703979,3.722753612,236.7567928
55,10.11533608,2.92221083,191.2725417
78,29.7134494,5.312680855,271.1260094
53,17.04016276,3.156623295,190.4596035
96,22.45101738,1.115810985,344.9342002
44,8.517662372,0.443216978,153.0552548
65,19.80994369,6.390368242,232.3273365
41,10.71151338,1.080983657,139.6303564
68,26.11363167,2.738414665,239.7887643
67,15.84088866,5.144712635,238.8459113
87,28.65521764,4.32703635,306.9499787
69,19.65653268,3.380057305,245.0944279
64,24.59745898,7.320931129,231.2683509
61,27.02285841,2.95767597,218.3675799
97,26.74517188,8.197650451,344.687169
89,37.37620072,2.616112731,314.5549903
46,12.56388433,5.640950375,169.4035697
25,3.894421609,1.756190542,87.35248595
80,24.16999806,3.53517966,286.0300404
31,9.246981499,2.709764692,109.0749985
74,29.66161056,6.605580895,264.2402183
76,19.86221522,2.198497564,269.4416982
70,14.86819499,5.769506631,245.7659287
48,22.61030252,3.849709776,169.1387631
30,9.820597494,3.39200924,104.1918592
25,12.54018005,1.757871648,90.33184491
73,29.58800787,5.256752406,262.8823829
50,16.07391542,2.133291153,176.445489
43,5.53180147,0.738537115,150.8313558
73,21.29185882,4.094001423,258.1435466
84,23.97771882,4.967358267,299.7485752
28,9.969769741,5.801150248,101.3861216
43,16.56616065,3.758375149,159.5372458
74,31.10028424,4.276767478,263.9106303
65,23.37873921,0.496559529,240.2716802
37,2.321754718,1.76389766,129.8158556
43,14.50355259,5.540172367,153.1050313
65,19.43854953,1.017771272,228.8209795
10,7.951313088,5.221649163,39.15997494
58,20.06195686,2.818226959,210.3024538
87,36.60536537,9.215618373,307.9358339
84,28.04443897,3.311678578,301.138568
42,6.69975335,2.161864768,147.9228529
64,14.23847068,0.455445095,227.245536
69,19.7854764,2.708754057,244.2201654
38,10.73453527,0.51088457,136.5902837
62,19.80149851,7.431546241,220.3647427
35,16.17611461,2.801679964,127.0595564
38,8.937947856,0.801876265,134.7800375
29,8.217607504,1.975593443,103.8727026
61,23.67190912,3.362017203,217.368027
77,29.86234905,0.917605295,276.1736609
74,22.36140177,2.046320049,271.2348159
74,24.71108346,0.793258638,262.5577619
94,24.21879807,3.462431445,336.1558034
55,22.93162206,2.01995944,195.8963478
92,33.15174003,6.429606019,329.5311298
47,16.5207045,0.595258971,171.7323311
36,16.58347729,0.710402473,128.7500819
25,1.908465673,1.922723544,90.19350726
80,29.71334143,2.22160046,283.0834947
40,8.209850573,5.633470777,142.8491442
66,24.9112458,3.124255381,236.6491764
23,6.115897898,2.00102528,80.9603373
82,17.35969287,4.361815987,295.518075
82,23.57063476,5.577005503,286.6589042
18,0.767382803,0.514440496,66.72337848
53,20.03308237,4.304445001,190.4565967
93,29.60636034,4.53404604,331.0361116
14,5.24203637,1.379918092,49.39806523
22,16.10246464,4.881430652,74.81459598
12,8.270664197,1.837365198,43.64177876
60,23.6001629,1.991318497,209.3217765
69,23.96530468,4.49419079,244.6548065
75,20.35778359,6.382532621,269.0378784
17,10.62493206,5.604877885,62.50050231
45,25.54478363,4.020040406,153.9473267
22,1.631346708,3.584063728,79.27951356
42,20.92321366,3.35024021,154.549281
68,13.86615704,0.040676461,239.7627292
74,30.96750738,13.08395694,266.757198
65,18.5065161,4.245568702,234.1596648
75,19.12302371,1.254935551,266.5079866
24,6.155116452,1.258231325,86.58322079
48,22.65504441,5.973427536,168.7785465
18,12.09442343,0.487387374,64.20709331
52,31.47852666,8.214623871,184.0322232
95,36.90617957,5.525357936,335.5569132
80,27.53148648,8.330084621,281.6446174
72,25.93209391,0.237228908,253.9660258
27,4.174456912,0.233593939,90.43207739
67,21.66430854,4.774567506,239.8007363
17,16.6928453,2.12301111,58.79957954
35,14.50214433,3.448791566,125.1620963
15,13.49819708,2.084050121,53.99688051
40,15.16117672,1.608331687,141.6279548
40,19.51414899,4.048576792,140.9935076
28,4.51613662,2.92255466,100.4237046
23,6.097325008,1.785855988,80.63484412
66,29.203523,7.078862302,237.9509754
35,16.58991748,2.529490549,118.1016505
67,17.5538255,3.39216147,237.7424954
68,23.5828261,4.234526407,241.230924
89,19.64677846,2.399579787,314.8906177
85,31.6447624,4.33936309,301.5561908
98,17.53880402,2.351623952,342.5758538
67,22.92648803,5.522947611,237.9890855
75,26.07350953,3.421472642,269.9365727
95,30.06499774,4.96087232,341.4376388
97,37.34694168,3.515729693,348.2155671
34,4.444784543,1.415729265,121.0460117
28,10.76096294,0.627232382,98.36075406
51,20.12090649,3.424064454,178.5207935
41,11.21191726,5.767485022,143.1223978
59,13.99472911,5.248399204,212.3489244
12,14.33248452,0.653011165,43.05887154
98,34.03836813,3.568004941,349.2089862
93,25.64704705,5.12437604,334.5425852
43,13.84475165,5.092254231,156.982317
24,14.0009677,0.919025298,87.56752443
38,6.353393738,2.851748052,137.7317373
95,37.81759713,4.893097259,342.1968478
50,17.478614,6.264962348,173.8536921
28,7.109081754,0.272962785,105.1633119
13,4.418317603,0.015489152,44.87053361
80,25.7239637,4.586275674,283.975969
21,15.22178197,2.481028664,69.01476779
30,13.94263904,2.597301175,106.6131284
53,19.74143007,1.555014748,192.110626
85,29.38321484,5.319155045,301.0045726
11,3.634930909,1.388209091,41.02131018
38,9.479729844,0.386659582,131.0365629
24,5.617401248,3.243773719,89.24537133
72,23.59536842,4.882771183,257.3921996
63,21.11777814,0.500862283,223.8704545
59,18.5906666,1.662433769,207.7180998
13,0.095046942,0.111191033,44.17945113
95,30.46523325,8.791080421,339.3760653
90,25.69788544,4.923816865,321.7198206
55,21.8064834,2.570983167,193.559832
91,31.17432973,5.100238465,326.0744717
95,26.64284202,6.894241261,339.9021026
36,4.215084265,2.654877943,130.2854424
21,3.108359667,1.361972659,73.42838169
83,30.64496663,6.844189108,286.0981654
55,18.58636671,2.324645797,197.7085755
55,15.24125873,3.849375364,193.101443
99,27.61422525,3.848628228,355.9147304
21,16.05653873,3.539863843,71.91044065
43,15.09638769,5.999431004,155.8180547
54,14.96723698,0.840083166,187.656447
74,19.29015403,4.359484985,266.9377139
53,25.04916044,6.471099083,189.6099951
19,8.953284733,3.287141653,69.34213329
35,15.36414061,8.140868283,128.073436
40,13.82530357,4.07349775,139.680993
11,7.374947508,3.609159259,33.98000011
29,8.714942563,0.956601942,100.2865105
63,18.07295181,4.072741693,221.5396409
38,12.36743196,2.412970462,136.7709591
68,17.74223933,2.756638743,241.5453801
87,30.99099652,5.461506605,307.3440522
70,19.86645844,1.948666468,251.2414921
94,34.4405617,5.361413902,329.0149287
58,21.59094563,5.880669368,208.7403273
90,29.55800369,3.425633439,316.8166518
44,10.0147525,2.056042436,154.4962302
58,20.50277946,2.798563099,203.4127627
80,36.08842395,6.192077771,278.3891207
38,14.81513871,6.190336545,135.2165181
68,18.96855432,3.658658469,238.599751
40,14.68525338,1.862294023,140.5312455
22,5.920985622,4.016223339,79.15234748
77,26.93238832,1.123163783,269.618393
60,26.00435306,2.260037943,210.2429543
89,29.91788025,7.203811959,322.5219911
56,20.89599208,2.781968992,199.5566597
46,10.35752477,6.720744372,161.8992231
41,11.74088996,1.639608836,144.5657092
69,23.74410652,5.035551434,244.3754776
36,19.22949803,3.440342386,130.5551089
38,12.93873682,0.763284304,134.9158375
22,11.58937865,1.27196986,75.26994095
13,4.217292404,0.15064496,46.75765774
32,7.070616403,2.235482268,109.9416385
83,24.74086407,5.191617123,289.1890889
15,3.49629277,3.055316636,49.06284815
26,6.632048133,1.415371282,95.14128996
68,30.72403855,7.606630452,237.6481109
99,31.83537627,7.836499255,354.7366744
74,17.41828715,0.483527663,263.548753
40,22.15892791,1.900721502,138.1138112
48,13.25588319,0.879221889,174.4335283
24,7.565568515,3.761234624,84.80007397
21,8.648684909,6.921289406,73.54132977
93,21.69683624,2.925124833,330.5522981
50,16.96804126,3.494945946,178.1287616
30,10.30888202,1.221518819,106.4715349
18,11.9832318,1.622753899,60.98689674
61,21.37665498,5.541438341,214.2909215
57,24.12221974,5.012811682,205.3616835
89,25.7685786,4.213173006,320.4051437
97,27.51449463,5.63036929,347.7660195
98,31.34901485,7.63837211,350.5680637
52,10.65220223,0.81995501,184.1597004
50,16.66951578,4.302800082,177.7978825
87,30.20364198,9.267802669,305.6362173
96,36.92625445,8.933148973,336.436557
83,32.19193052,4.530124006,293.065592
29,12.05821148,2.638573422,101.255978
74,20.42705084,6.319060522,261.9314465
75,22.3029843,5.177042419,268.7675389
72,25.9071224,4.715780067,260.1696705
13,1.825468861,1.445952711,49.09088568
42,12.97234194,4.980146826,148.9565486
12,7.759455368,3.181063753,44.33881055
71,23.35785141,4.385036868,250.3608641
89,40.0286937,8.219310183,313.914923
40,13.94665782,2.117291138,138.0239566
88,34.49346538,5.891364406,311.6825535
47,8.321261321,2.224663337,164.7158591
86,31.98979236,4.802363644,303.3188357
10,9.848337664,3.852180825,36.57490709
60,27.28676842,4.912130766,216.626332
69,18.07400354,7.33292569,249.0581027
88,25.62127221,4.608967452,312.5595409
88,24.87143894,3.514416989,313.0012579
70,23.98839121,3.972950181,249.6839655
54,19.40177699,3.531377136,196.8309025
13,1.68598522,1.511993819,49.08014383
68,29.43517599,3.224934232,240.1918751
100,28.18902322,7.08946877,351.0759614
99,29.46090412,3.652058045,352.6886614
36,9.430653096,1.800419039,126.6813489
91,25.72782083,1.843733021,323.9925226
76,26.11945389,2.807858549,274.1270839
62,22.51118185,5.611983098,217.5702553
10,2.60914311,2.819618562,38.76776157
15,3.290238601,2.496801639,54.25755446
86,24.31804069,4.732207886,301.588153
74,22.33691421,3.305106634,260.4652558
56,18.73208697,5.045613626,195.7680131
58,13.0236864,2.801238068,202.8761601
64,17.73913594,7.069535685,229.3025507
15,4.49022906,3.840346443,56.72556568
15,0.987432188,1.921882034,50.35337311
45,19.26995186,2.34568982,154.8236528
80,32.87300062,3.930685527,286.1047156
35,16.29976047,0.058387425,124.0293839
71,18.53215998,2.698179495,246.8109839
80,21.82701759,1.183157336,284.2934679
38,2.589298485,4.232246203,138.1027677
32,17.63131395,5.079566756,114.6591031
43,14.86636304,1.188064861,151.7736207
98,28.93749129,5.478686281,341.5305096
40,7.646082707,2.037287337,141.5940632
85,19.84397609,1.989410201,302.8650743
44,15.99054487,2.975989378,157.3036932
20,7.92425546,1.392122965,72.9067845
98,32.21629028,5.011827563,346.2070486
77,27.14371231,5.714889719,271.3634202
77,24.18854494,5.133802599,280.5497002
90,26.32104188,4.477032317,325.7829853
38,8.781974568,3.023611644,131.7340053
61,19.56867636,4.721144433,214.0505181
100,31.63231852,6.437839912,351.8656104
66,23.34851007,1.951877827,235.1678552
79,20.47557359,4.375098213,276.5465088
85,30.20696161,8.387590266,297.8406918
31,0.417441168,1.904980213,111.3940251
58,22.86918182,6.281662732,208.923077
21,15.77276268,1.943856468,70.43434129
91,34.15101221,7.847444243,329.7585643
27,2.400931141,1.783291031,95.82210034
30,10.89003569,3.371902326,104.4081903
79,21.04641738,4.585300693,279.0002133
80,29.63068625,7.527312834,285.7209185
39,16.53246746,1.140112518,135.1027922
36,11.33544306,0.147556766,134.9564752
51,20.08311019,3.352908382,183.5747596
23,12.66874316,2.059276863,82.44643572
32,11.59153516,1.284588077,115.6143077
30,15.5239034,2.819391995,104.0397523
62,24.48263709,3.48394074,222.8035563
81,36.12313135,4.584246415,289.653414
56,23.96574055,6.276644732,197.9449499
92,37.09719741,5.853243068,325.2583679
13,2.528946519,1.071299959,44.47479316
84,23.49099467,6.384877693,300.4119733
85,28.16013453,5.626379201,303.1471178
75,19.53226006,3.961231768,268.4892435
41,11.40108428,5.818696764,145.4168513
71,25.76614235,4.75250808,256.2236007
28,10.37265122,2.055377225,97.55871052
46,10.17876113,0.774718817,162.0752637
34,6.508500471,0.278443512,121.0297707
27,7.772636971,0.026536086,91.73914461
30,13.41725958,6.440215299,102.6531694
95,33.33366031,6.90988426,343.089786
34,13.97282035,1.019281898,122.689542
20,1.969917453,0.236860685,72.1769941
86,26.940963,6.458130779,306.4351806
38,7.154535323,0.92859048,134.7922876
66,18.14144822,6.39581212,240.2914041
25,5.573783213,0.880543705,85.23426956
44,16.08347915,1.731768931,152.1679478
61,10.3847837,2.257493687,223.6785915
69,34.17860922,5.927940808,240.0350217
76,31.57443225,5.668187006,273.0425221
89,30.98092574,4.599569215,318.0452073
11,1.877361105,1.31866338,36.9718167
88,26.8080032,5.01968692,314.6571263
27,5.176451181,3.561284656,100.1458568
65,20.46492633,4.853305007,230.5179505
48,21.5039439,4.735400459,168.0564913
48,7.639383814,0.025406846,171.0015671
46,15.49815546,0.169996911,166.9833119
10,2.197709315,1.486695536,31.40226244
66,16.3660306,1.939179561,235.0669849
42,16.58242049,2.233249823,149.8920675
71,24.04424273,3.088346775,247.7805991
51,24.64687638,6.444050052,189.4984681
81,32.00621358,5.572236777,287.9609379
10,5.139773121,4.751055878,38.051637
21,9.687797959,3.394478002,78.44892035
83,20.72620775,4.608829289,292.3664313
96,27.15106798,3.544254764,337.9430533
83,24.57464264,6.190653254,293.2635124
84,27.81758246,6.171058415,298.3224774
56,11.87274594,2.349050432,201.742012
82,25.51805538,2.738878738,288.5305831
45,17.94359103,0.169790571,158.7647386
21,6.397648245,0.151215719,70.77050774
45,10.84335506,1.303214039,156.8679569
18,5.104034315,2.428498516,60.2661565
42,8.898194437,2.816417418,144.07533
36,5.363569955,0.89945807,127.6646972
38,19.20198497,2.827452097,131.7523427
55,19.7220372,4.378775534,195.5614761
61,20.91410383,1.168951922,221.3886753
67,18.89763578,4.219195092,242.9308757
96,33.9560652,7.22447439,344.2504657
74,25.36070505,3.636620364,260.1040896
54,24.82051231,3.394682094,191.0424682
64,16.07763967,2.392235948,224.5155382
37,15.40876685,1.935104705,133.6114088
55,20.83503638,3.654609898,199.5215959
28,8.907131624,3.91181952,101.3116574
58,20.92488055,6.059807429,207.3106406
44,8.447034198,1.086840262,164.238952
74,23.42012989,2.281383027,262.5986449
