ndaysafteronboarding,activitydays,android,label
207,2,1,1
3217,17,0,0
468,30,0,0
1102,22,1,1
2409,29,0,0
679,2,0,1
304,17,0,1
2827,30,1,0
1330,1,1,0
1674,22,0,1
597,11,0,1
1522,15,0,0
2098,28,0,0
2842,11,0,0
2877,29,1,1
1471,2,1,0
2861,26,0,0
1974,9,1,0
1900,8,1,1
3235,20,1,0
1556,5,0,1
732,14,1,0
161,25,0,0
236,26,0,1
2841,8,1,0
571,16,0,0
1397,12,1,1
3480,10,1,0
67,23,1,0
2827,12,0,0
2937,6,0,0
2514,10,1,0
3102,4,1,1
1678,9,0,0
2003,23,1,0
2723,11,0,0
1602,20,0,0
2210,24,0,1
1951,16,0,0
2871,28,0,0
2136,24,0,0
659,2,0,1
3105,14,0,0
164,25,0,0
3113,26,1,0
2365,26,1,0
1627,5,0,1
530,8,0,0
934,11,0,1
1703,19,0,0
1679,15,1,0
2976,28,0,0
1665,25,0,0
2022,18,0,0
1395,13,1,0
2066,6,0,1
1494,14,0,0
3144,29,0,0
3208,16,0,0
3208,16,1,0
2386,10,1,0
212,6,0,0
1764,28,0,0
2335,9,1,0
3077,25,1,0
1905,24,0,0
1105,18,1,1
77,1,0,0
2274,26,1,0
3440,22,0,0
3323,25,0,0
1242,23,0,0
1899,17,1,0
3421,10,1,1
515,14,0,0
326,15,0,0
1339,10,0,0
1213,12,1,0
2597,31,0,0
2258,20,0,0
2291,4,0,0
316,10,0,0
1015,8,0,0
136,24,0,0
472,12,1,0
3334,2,0,0
2509,1,0,0
1984,9,0,0
2620,15,0,0
1195,0,0,1
1082,7,1,1
1663,22,0,0
2383,7,0,0
781,25,0,0
2929,27,0,0
1890,27,0,0
2679,16,0,0
50,8,0,0
1734,27,1,0
1076,28,0,0
713,25,1,0
1660,31,0,0
3230,20,1,0
1789,15,0,0
683,16,0,0
1093,30,1,0
1291,23,1,1
395,7,0,1
411,19,0,0
35,20,0,0
1269,23,0,0
45,14,1,0
3059,22,0,0
41,22,1,0
2877,29,0,0
3377,16,0,0
1096,30,1,0
257,6,1,0
2776,19,0,0
1631,6,0,0
1925,11,0,0
467,14,0,1
841,18,0,0
931,11,0,0
3361,18,0,0
1092,14,0,0
3186,21,0,0
198,24,0,0
1042,19,0,0
2566,6,0,0
2021,4,1,0
1876,27,0,0
1585,21,0,0
1289,18,0,0
93,19,1,0
2334,12,0,1
191,7,0,1
2343,7,0,0
3269,31,0,0
401,15,0,0
1255,28,0,0
1969,0,0,0
880,18,0,0
3331,11,1,0
825,17,0,0
2180,16,0,0
3421,19,0,0
2556,4,0,0
652,23,0,0
3315,1,0,0
2364,7,0,0
755,13,1,0
2639,12,0,1
1435,28,1,1
3235,0,0,0
221,11,1,1
608,11,0,0
1597,26,0,0
1936,7,1,0
1072,25,1,0
1499,17,1,0
1900,7,0,0
79,17,0,0
3313,10,0,0
3077,0,1,1
1803,21,0,0
2781,20,0,1
320,12,0,0
1711,24,1,0
2439,21,1,0
1855,29,0,0
2187,20,0,0
2291,10,1,0
2685,24,1,0
2753,24,1,0
952,18,1,0
1662,18,1,0
1282,17,1,0
1731,16,0,0
2171,27,0,0
2094,7,1,1
3117,18,0,0
2742,14,1,0
1896,17,0,0
1322,23,0,0
2514,12,1,1
1022,31,0,0
2526,31,1,0
1805,8,1,0
2132,13,0,0
180,5,0,1
1063,28,0,0
2004,15,0,0
862,1,1,1
3199,8,0,0
3433,26,0,0
1535,20,0,0
1031,8,1,0
3188,22,0,0
1771,12,0,0
454,9,0,0
1927,6,0,0
2620,13,0,0
2580,15,0,0
917,8,1,0
3234,23,0,0
3204,30,1,0
2747,30,0,0
3103,9,0,0
3122,4,0,0
2616,10,1,0
89,21,0,0
3484,28,1,0
1957,15,1,0
668,14,1,0
384,13,1,0
108,29,0,0
2951,22,1,1
2347,15,0,0
1611,28,1,0
464,10,0,0
2597,18,0,0
1010,15,0,0
2344,31,0,0
459,7,0,1
692,16,0,0
3494,21,0,0
744,1,1,1
3379,5,0,0
2033,0,1,1
3033,16,0,1
66,8,1,1
2109,26,0,0
3397,20,0,0
2356,22,1,0
131,27,1,0
610,24,0,0
3139,7,0,0
1120,26,1,0
790,29,0,0
3069,19,1,0
739,21,0,0
1100,9,0,0
3092,9,0,0
37,15,1,0
3120,3,1,0
3115,18,0,0
1983,17,1,0
2848,7,0,1
306,22,0,0
3134,30,1,0
3420,20,0,0
1348,19,0,1
2102,23,1,1
3338,3,0,0
2686,8,1,0
75,24,1,0
2739,26,1,0
1039,23,1,0
2422,7,0,0
537,21,0,0
2154,13,1,0
1608,2,0,1
3325,14,1,0
2747,4,1,0
2884,30,1,0
420,30,0,0
1054,9,0,0
1617,12,0,1
2753,16,1,0
2277,30,1,0
2223,5,0,1
525,13,0,0
1286,16,1,0
2308,9,1,0
759,21,0,0
988,0,1,0
518,28,0,0
99,28,1,1
2685,8,0,1
1130,12,0,0
726,3,0,0
3187,19,0,0
872,7,0,0
2233,10,1,1
3257,24,1,0
3491,0,0,0
851,31,1,0
1709,21,0,0
2667,0,1,0
30,21,0,0
1055,30,0,0
3455,12,0,0
1945,22,1,0
1088,8,0,0
841,23,0,0
89,4,0,0
87,20,0,0
935,14,1,0
2004,21,0,0
689,31,0,0
981,26,0,0
102,11,1,0
2601,24,0,0
633,20,0,0
3276,15,1,0
1229,29,0,0
940,17,0,0
2951,26,1,0
823,14,0,1
3422,19,1,0
2559,0,1,0
75,9,0,1
1313,11,0,0
3422,30,0,0
2078,16,0,0
851,12,0,1
3277,20,0,0
1239,29,1,0
3083,16,1,0
3378,0,0,0
3332,27,1,1
2342,9,0,0
2216,7,0,0
3485,28,1,0
2046,16,1,0
1016,27,1,0
1853,19,0,0
2392,16,1,0
1120,16,0,0
3138,21,0,0
2311,9,0,0
537,22,0,0
1223,18,1,0
1695,2,0,1
3269,27,0,0
2930,24,1,1
2301,5,0,0
1194,10,0,0
1522,27,0,0
3043,24,0,0
324,8,0,0
1664,15,1,0
2707,21,0,1
3066,6,0,0
1323,11,0,0
3001,0,1,0
56,5,1,0
1451,27,0,1
906,20,0,0
1902,15,1,0
3229,9,0,0
77,20,0,0
436,25,0,0
2663,18,0,0
411,26,0,0
1457,15,0,0
1518,18,1,0
1822,10,1,0
2276,28,1,0
1486,26,0,0
2364,8,0,0
1119,2,0,0
1191,19,0,1
2452,25,0,1
1566,22,0,0
3117,25,0,0
1117,20,0,0
1617,21,1,0
762,12,0,0
2955,30,0,0
1930,25,0,0
972,20,1,0
3246,0,0,0
254,26,0,1
1119,29,0,0
2369,16,1,0
1208,10,1,0
1370,22,0,0
3378,27,1,0
2632,2,0,1
595,20,0,0
1539,23,0,0
680,27,0,1
3336,29,1,0
1830,20,0,0
859,4,1,0
3191,12,1,0
1414,17,1,0
125,26,0,0
2113,21,0,0
3035,10,0,0
3036,12,0,0
2616,12,1,0
2030,21,0,0
2618,24,0,1
2783,15,0,0
2488,25,1,0
2743,18,1,0
573,2,1,1
1574,27,0,0
2568,28,0,0
3494,6,0,0
1798,23,0,0
1603,9,1,0
1715,20,0,0
1540,29,0,0
187,30,1,0
3054,23,1,0
578,20,1,0
1567,27,0,0
551,6,0,1
2923,12,0,0
650,13,1,1
3233,20,0,0
1501,16,0,0
2603,4,1,0
1441,6,0,0
1951,10,1,0
3290,5,0,0
3139,27,0,0
2285,18,1,0
1654,20,0,0
294,11,0,1
1130,11,1,0
1222,28,1,0
2166,24,1,0
3128,22,0,0
2447,10,0,0
2867,24,0,0
2037,24,0,0
3144,27,0,0
2480,4,0,0
2837,9,0,0
2420,14,1,0
2225,4,0,0
3150,21,0,0
3257,15,0,0
1252,27,1,0
2240,17,1,0
570,16,0,0
1986,10,0,0
3163,9,0,0
663,18,1,0
366,28,1,1
1658,11,1,1
3439,6,0,0
304,10,0,0
671,11,0,1
664,2,0,1
2920,18,1,0
2757,29,1,0
2827,10,1,0
1125,15,0,1
801,29,1,0
2434,11,1,0
1247,24,1,0
1199,15,0,0
3172,8,0,0
1686,9,0,0
2888,15,0,0
86,4,0,1
3015,17,0,0
1930,12,1,0
3436,16,0,1
589,11,0,0
2447,26,1,0
1054,31,1,0
1072,14,0,0
2322,16,1,0
2907,12,0,0
1501,22,0,0
3434,17,0,0
760,6,1,1
1744,22,0,0
2421,3,0,1
768,7,1,0
479,22,0,0
1941,21,0,0
651,25,0,0
1043,15,1,0
2537,15,0,1
3445,10,1,0
3223,24,0,0
3175,4,1,0
1042,12,0,0
1340,15,1,0
2445,30,1,0
2614,19,0,0
825,28,1,0
3426,18,0,0
50,29,0,0
558,22,0,0
2202,19,1,0
883,14,1,0
905,1,1,0
2869,13,0,0
2057,23,1,0
841,13,0,0
2448,27,0,0
2485,15,0,0
517,3,0,0
1857,4,0,0
817,21,1,0
2051,29,0,0
1200,1,1,1
2606,29,1,0
443,9,0,0
2631,0,0,1
2855,21,0,1
3373,24,1,0
173,22,0,0
1792,26,1,0
2182,20,1,0
2725,11,0,0
2026,28,1,0
1837,3,1,0
1980,5,0,0
471,30,1,0
1834,11,1,1
239,9,0,0
1123,18,0,0
996,30,0,0
1931,9,0,0
382,18,0,0
2163,11,0,0
2708,5,1,0
1769,6,0,1
1946,3,1,0
2824,9,0,0
3322,14,0,0
733,13,1,0
653,7,0,0
2067,10,1,0
3422,17,1,0
1115,29,1,0
1526,13,1,0
2943,13,0,0
187,0,0,0
1036,13,1,0
795,3,1,0
2563,30,1,0
2056,18,0,0
2388,28,1,0
3401,10,0,0
3441,14,1,0
770,21,0,0
1647,24,1,0
1987,30,0,0
1572,20,0,1
570,8,1,0
2928,7,0,0
3498,12,1,0
3073,25,1,1
3058,23,0,0
3089,22,1,0
185,25,0,0
2922,7,1,1
312,0,0,1
886,8,1,1
1048,16,1,0
1142,9,1,0
1585,21,0,0
2562,27,0,0
1920,10,1,0
2430,29,0,0
284,22,0,1
3359,21,0,0
1739,4,0,1
298,20,1,0
2343,13,0,0
2615,21,1,0
3083,30,0,0
1147,29,0,0
1751,15,1,0
3228,4,1,0
2951,21,0,0
2566,21,0,0
2004,23,0,1
1187,14,0,0
1679,7,0,0
1145,8,0,0
1074,23,1,0
1400,28,1,1
1691,21,0,0
3431,26,1,0
326,13,0,1
321,0,0,0
2855,29,1,0
2371,16,0,0
3001,7,0,0
1614,21,0,1
234,5,0,1
869,21,1,0
1268,12,1,1
1374,24,0,0
726,2,0,0
1318,28,0,0
2081,23,1,0
706,17,1,0
2582,9,0,0
31,29,0,0
1575,26,1,0
2416,3,0,1
2379,4,1,0
3035,30,1,0
688,5,0,0
139,10,0,1
201,11,0,0
2125,15,0,0
686,18,0,1
3259,25,0,0
2371,11,0,1
1660,4,0,1
95,13,1,1
1582,19,1,0
1426,29,0,0
3290,30,0,0
2815,14,0,0
143,27,1,0
2997,0,0,0
421,8,0,0
1376,12,0,0
1848,20,1,0
2139,14,0,0
749,10,0,0
3111,1,0,1
859,3,0,0
2095,21,0,0
2692,13,1,0
1466,2,0,0
1603,25,0,0
2759,5,0,0
973,18,1,1
947,31,0,0
3182,4,1,0
580,2,0,1
3337,12,1,0
2981,10,1,0
1963,25,0,0
1439,28,0,0
3305,7,1,0
2060,30,0,0
277,23,0,0
459,8,1,0
1748,26,1,0
931,13,0,1
2486,17,1,0
1566,3,1,1
1948,18,0,0
2872,1,1,1
122,20,1,0
3008,15,1,0
605,10,0,1
3479,9,0,0
2301,28,0,1
2287,7,1,1
1227,27,0,0
2628,7,0,0
79,1,0,1
2717,9,0,0
3256,1,0,0
3232,9,0,0
1459,16,0,0
2603,21,1,0
314,25,0,0
744,14,0,0
483,15,0,0
3188,31,0,0
347,4,1,0
1803,31,0,0
1206,20,0,0
1651,29,0,0
826,27,1,0
2547,16,1,0
1562,10,1,0
3235,30,0,0
2954,13,0,0
3276,24,0,0
994,16,1,0
950,15,0,0
2914,27,1,0
506,23,0,0
3168,15,1,0
1273,20,0,0
1477,29,0,0
1022,23,0,0
3075,22,1,0
576,1,0,1
2766,7,0,0
645,21,1,0
161,24,0,0
2291,25,0,0
2858,22,0,0
2579,15,0,0
718,8,0,1
840,20,0,0
106,6,1,1
2314,26,0,0
2249,9,1,1
310,5,0,0
1240,6,1,0
821,5,0,1
709,14,0,0
1941,23,0,0
2317,7,1,1
2445,17,0,0
1242,3,0,1
3165,9,0,0
1085,29,0,0
216,19,1,0
177,30,0,0
2526,13,1,0
1796,18,0,0
2719,19,0,0
2657,3,1,0
1896,27,1,0
2017,29,0,0
324,10,1,0
1588,23,1,0
910,30,0,0
18,18,1,1
2414,25,1,0
3175,17,1,0
1822,8,0,0
1339,4,0,1
1653,20,0,0
1974,7,0,0
648,20,0,0
2834,7,0,0
1126,21,0,0
3220,11,0,1
941,28,1,0
1253,1,1,0
726,6,0,0
2555,8,0,0
864,9,0,0
111,0,1,0
3493,0,0,1
1411,3,1,0
2807,23,0,0
2520,28,0,0
1055,15,1,0
3372,11,1,0
1144,31,1,0
1550,10,0,0
3455,6,0,0
1579,2,0,0
2214,29,1,0
1787,15,0,0
832,17,0,0
1514,29,1,0
3145,28,0,0
203,19,0,0
1857,24,1,0
1282,19,0,1
1414,25,1,0
377,2,0,1
1113,11,0,0
2452,2,1,0
295,6,0,0
1506,9,1,0
3215,10,1,0
2147,16,0,0
2185,6,1,0
1879,16,0,1
2465,3,0,1
1777,28,0,0
3129,24,0,1
2705,8,0,0
3258,3,0,0
799,22,0,0
2659,2,0,0
819,31,0,0
701,26,1,0
2892,17,0,0
2527,3,1,1
2826,18,0,0
2590,29,0,0
2085,24,0,0
2000,12,0,0
474,7,0,0
1847,21,1,0
3182,21,0,0
1250,30,0,0
2493,13,0,0
1531,13,0,0
1510,25,0,0
1872,27,1,0
1254,27,1,0
2471,21,0,1
1012,28,0,0
1039,2,1,0
2146,10,1,1
603,7,0,0
2304,7,0,0
2615,2,1,0
758,26,0,0
2412,6,1,0
528,21,0,0
66,18,0,0
1039,30,1,0
3075,10,1,0
2281,15,0,0
886,27,0,0
518,13,0,0
1309,4,0,0
2852,4,1,0
2400,30,0,0
2814,3,0,0
1377,28,1,0
968,20,0,1
1464,2,0,0
2075,29,0,0
2142,13,1,0
1515,16,0,0
3207,16,1,0
2912,26,0,0
3152,1,0,1
2823,13,0,0
852,6,0,0
2386,20,0,0
267,22,0,0
2623,24,0,0
3412,11,0,0
252,9,1,1
184,8,1,0
2122,11,0,0
474,16,0,0
270,29,1,0
326,23,0,1
3194,0,0,0
1907,29,0,0
2289,27,1,0
1215,7,1,0
1774,7,1,0
1875,15,1,1
205,14,0,0
412,16,0,1
1419,2,1,1
1816,1,1,1
47,2,1,0
2543,19,1,0
750,17,0,0
1383,14,0,1
3285,14,0,0
2290,8,0,0
1586,26,0,0
3447,11,0,0
3302,31,0,0
1377,19,0,0
1033,28,0,0
1852,27,1,0
2311,25,1,0
2556,20,0,0
1180,21,1,0
2419,14,1,1
3142,3,0,0
620,15,1,1
2547,14,0,0
2084,8,1,0
699,27,0,0
1086,14,1,0
2549,11,0,0
894,12,1,1
2437,17,1,0
2768,28,0,0
3185,11,0,0
3308,31,1,0
726,24,0,0
2656,7,0,0
2426,12,0,0
2494,17,0,0
796,7,0,0
1674,7,1,0
1986,20,0,0
3128,31,0,0
2371,25,1,0
859,21,0,0
3180,17,0,0
1514,28,1,0
367,3,1,1
3388,23,0,0
1628,14,1,0
3195,3,1,0
2707,5,0,0
2066,5,0,0
2309,19,0,0
28,21,0,0
130,13,0,0
655,14,0,1
2566,10,1,0
1295,7,0,0
587,22,1,0
2233,20,1,0
1054,12,1,1
599,12,0,0
3129,9,1,0
1697,6,0,0
2650,7,0,0
2709,19,0,0
2500,28,1,0
46,29,0,1
1313,22,0,0
746,10,0,1
2099,13,0,0
3070,17,0,0
1517,0,1,1
2488,22,0,0
95,30,0,0
1052,30,1,0
183,15,1,0
617,12,0,1
414,14,0,0
284,26,0,0
1406,27,1,0
284,8,1,0
465,30,0,0
1385,21,1,0
493,24,0,0
1505,30,0,0
2094,17,0,0
1918,22,1,0
320,22,1,0
2212,29,0,0
692,4,1,0
697,11,0,0
1888,25,1,0
1520,7,0,1
206,0,0,1
1376,7,0,0
1836,7,1,0
930,22,1,0
1290,25,1,0
2635,30,0,0
3179,10,1,0
288,30,1,0
49,1,1,0
1548,19,1,0
2557,17,0,1
1004,7,1,0
2729,31,1,0
255,0,1,1
67,13,0,0
719,22,0,0
1114,30,0,0
2811,17,0,0
334,2,0,1
1957,29,0,0
2500,27,1,0
2359,16,1,0
2875,7,0,0
369,25,0,0
949,11,1,0
330,16,1,0
1137,17,1,0
1316,27,1,0
1929,7,0,0
2340,30,1,0
3495,11,1,0
2771,23,1,0
1505,23,0,0
1873,31,1,0
1670,4,0,1
753,18,0,0
2659,11,1,0
3049,1,0,1
369,28,0,0
2428,28,0,0
3293,22,0,0
767,7,0,1
2119,28,1,0
2861,30,1,0
2058,14,0,0
3197,25,0,0
2976,28,0,0
3087,13,1,0
2158,15,0,0
2585,30,0,0
1925,22,0,0
1478,24,0,0
1375,15,1,0
2576,28,0,0
3468,12,0,0
3079,13,0,0
1233,28,0,0
1916,13,0,0
780,9,0,0
3035,15,0,0
3442,15,1,0
3073,10,0,0
2595,23,0,0
22,22,0,0
1638,5,1,1
1474,23,0,0
3123,3,0,1
458,3,0,0
1919,8,1,0
3319,26,1,1
968,7,0,0
3221,25,1,0
778,6,0,1
3437,17,0,0
1871,27,0,0
481,10,1,0
1053,18,1,0
1705,19,0,0
3035,13,1,0
895,19,0,0
3125,24,0,0
2479,14,0,0
2217,30,0,0
1731,10,0,0
1727,24,0,0
2019,2,1,0
2856,17,1,0
1244,21,1,0
1970,3,0,1
3309,5,1,1
438,25,1,0
1621,7,0,1
655,8,1,0
441,25,0,0
392,21,0,0
1894,29,0,0
681,31,0,0
1437,24,0,0
2843,17,0,0
1243,15,0,1
2385,11,0,0
749,16,0,0
2775,11,0,0
1203,10,0,0
3171,11,0,0
1743,28,0,0
1620,10,0,0
185,22,0,0
3337,0,0,0
439,12,1,0
220,26,0,0
2774,22,1,0
2791,15,1,0
3214,28,0,0
2761,14,1,0
1149,7,1,1
35,25,1,0
1292,17,1,0
3201,13,1,0
2260,14,1,0
2554,21,0,1
1458,20,0,0
2483,1,0,1
1528,9,0,0
1660,28,0,0
477,15,1,0
1287,11,0,1
2932,19,1,0
3153,11,0,0
1406,24,0,0
410,25,0,0
2346,15,0,0
3022,19,0,0
3009,18,0,0
2508,26,0,0
1152,23,0,0
3238,26,0,0
1333,13,0,0
2337,29,0,0
329,25,1,0
3401,20,0,0
466,6,1,0
3211,16,0,0
1689,22,0,0
1170,14,0,0
1648,6,1,1
2204,31,0,0
22,22,0,0
1058,25,0,0
1777,20,1,0
3243,20,0,0
1762,2,1,0
177,23,0,0
91,30,0,0
3162,22,0,0
180,24,1,0
2789,22,0,0
1511,10,0,0
3443,27,0,0
388,3,1,0
1109,6,0,0
2424,11,0,0
1928,14,0,0
1690,26,1,0
145,19,0,0
3090,15,0,0
2550,18,1,0
1473,27,0,1
2496,25,0,0
1208,21,0,1
2842,4,1,1
878,25,0,0
1817,1,1,0
1109,17,0,0
548,30,0,0
1428,23,1,0
587,23,1,1
2457,24,0,0
3002,0,1,1
1682,19,1,0
53,21,0,0
756,22,0,0
760,10,1,1
148,12,0,0
2620,11,1,0
1269,27,0,0
369,30,0,0
1397,28,1,0
3130,25,1,0
588,20,0,0
2348,30,1,0
226,19,1,0
2590,29,0,0
3410,29,1,0
1867,13,0,0
1857,17,0,0
2295,6,1,0
2666,21,0,0
3427,14,1,0
727,9,0,1
806,17,0,1
3121,17,0,0
474,15,0,0
197,12,1,0
34,16,1,0
2354,15,1,0
966,17,0,0
2356,30,0,0
3253,8,1,1
3291,0,0,0
2201,4,1,0
2064,16,0,0
545,29,1,0
250,26,1,0
2582,2,1,0
3001,15,1,0
2419,22,0,0
3007,20,1,0
208,2,0,1
1625,27,1,0
2035,28,0,0
1033,17,0,0
1760,9,0,0
1248,5,1,0
3072,25,1,0
83,18,1,1
782,4,0,1
1785,15,1,0
3416,23,0,0
2856,19,0,0
2994,8,1,0
1463,21,0,0
378,10,0,0
2107,21,1,0
1378,30,1,1
3431,28,1,0
581,10,0,0
3136,21,1,0
2039,12,0,0
1191,10,0,0
2337,13,0,0
2014,19,0,0
2585,29,0,0
352,31,0,0
118,20,0,0
1242,1,0,0
2955,27,0,0
2654,7,1,0
2016,14,1,1
3095,2,1,0
1378,8,0,0
187,25,0,0
786,22,1,0
427,6,1,1
2189,5,1,0
511,8,0,0
1562,26,0,0
1093,29,0,0
2304,5,0,0
931,7,0,0
3126,27,0,0
358,24,0,0
1327,27,0,0
147,30,0,0
858,26,0,0
1129,8,0,1
1004,26,0,0
361,6,1,0
30,30,0,0
783,19,1,0
1006,6,1,0
637,18,0,1
973,23,1,0
3470,25,0,0
3072,1,1,1
648,27,0,0
752,19,0,0
2757,8,1,0
2363,4,0,0
506,24,0,0
1292,26,0,0
2784,23,1,0
387,28,1,0
3484,25,0,0
419,12,0,0
591,22,0,1
2493,30,0,0
2998,25,0,0
648,5,0,1
714,29,0,0
601,20,0,0
2174,6,0,0
422,27,0,1
3382,13,0,0
1925,26,0,0
1232,13,0,0
3198,28,0,0
2645,18,0,0
3222,15,1,0
2427,10,0,0
1165,4,0,1
2598,31,0,1
2177,1,0,0
266,25,0,0
1391,3,1,0
1139,11,1,1
3345,23,0,0
1014,25,0,0
1575,21,0,0
2127,8,0,0
2140,23,0,0
2018,13,1,0
2196,11,0,1
1852,29,0,0
2137,12,1,0
1767,18,0,0
2470,2,0,0
1486,6,0,0
453,15,1,0
903,23,0,0
2051,7,0,0
397,25,1,0
3238,5,0,1
106,24,1,0
3227,1,0,0
253,17,0,0
3123,14,0,0
2328,28,1,0
2093,15,0,0
2130,16,1,0
1706,20,1,0
469,18,0,0
257,2,0,0
3227,7,1,1
2710,30,1,0
2594,0,0,0
1637,26,0,0
2035,15,0,0
2032,16,0,0
3224,3,0,0
2427,12,0,1
635,23,1,0
627,7,0,0
2177,17,0,0
1665,2,1,1
1496,12,0,0
270,25,1,0
3108,2,1,1
2194,29,1,0
3131,9,0,0
1724,19,1,0
1059,20,1,0
1318,17,1,0
298,17,0,0
2124,23,1,0
1655,21,1,0
695,1,0,1
2348,12,1,0
3009,6,0,0
1332,24,0,0
2236,24,1,0
2822,30,1,0
26,15,0,0
787,11,1,0
2594,4,0,0
2403,6,0,0
1416,18,1,1
1660,12,1,0
1584,15,0,0
3338,3,0,0
2695,28,0,0
2792,23,0,0
982,24,1,0
3495,17,1,0
2527,11,0,0
3319,25,0,0
799,28,1,1
1658,23,0,0
1893,22,0,0
1173,6,0,0
1871,31,0,0
661,19,0,0
2240,22,0,1
1685,21,0,0
2661,16,0,0
3031,9,1,0
2738,27,0,0
1976,25,1,0
3361,17,0,0
2698,12,0,1
2034,28,1,0
787,11,0,0
30,29,0,0
3168,8,1,1
1518,27,1,0
999,13,0,0
2790,14,1,0
1444,12,0,1
644,12,0,0
367,13,1,0
1837,2,1,0
1789,10,1,0
648,17,1,0
200,16,1,0
2485,3,1,0
2037,21,0,0
2435,6,1,0
3388,21,0,0
2432,14,1,1
1215,17,1,0
1205,24,1,0
1851,22,0,0
2800,27,0,0
2914,5,1,0
2781,25,0,0
2449,26,0,0
2619,13,0,0
1045,22,0,0
2575,22,0,0
688,20,0,0
3272,17,0,1
399,2,1,1
2062,27,0,0
2453,25,1,0
1968,30,1,0
3372,18,0,0
3164,11,0,0
2002,28,1,0
1975,17,1,0
173,12,0,0
647,24,0,0
976,31,0,0
2940,24,0,0
3054,10,0,0
2734,26,0,0
2335,15,0,0
1630,11,1,0
2105,16,0,0
1548,9,0,1
3372,21,1,0
212,28,1,0
1328,15,1,0
928,24,0,0
2256,10,0,1
560,5,1,1
2765,12,1,0
3348,14,0,0
1558,13,1,0
1493,19,0,0
3294,27,0,0
913,1,0,0
3050,3,0,0
3296,12,0,0
1661,24,0,0
2877,30,0,0
1369,7,0,1
3453,5,1,0
1251,29,1,0
2157,24,0,0
887,16,0,0
2549,26,0,0
486,27,1,0
1260,0,0,0
187,17,1,0
2424,11,0,0
219,17,1,0
2087,17,0,0
404,15,0,0
3413,13,0,0
276,27,1,0
988,24,0,0
917,2,1,0
1083,16,0,0
1561,15,1,0
856,13,0,0
2804,17,1,1
832,16,1,0
2278,25,0,0
2178,25,0,0
2432,23,1,0
1206,21,0,0
2400,18,0,0
871,12,1,0
1123,7,0,1
2922,25,0,0
653,21,1,0
682,26,1,1
1796,18,0,0
1437,31,0,0
2082,3,0,1
1668,30,0,0
3011,26,1,0
2400,31,1,0
872,21,1,0
2724,31,1,0
2247,12,0,0
2627,28,1,0
271,29,0,0
2395,23,1,0
2662,19,0,0
2674,23,0,0
2985,4,0,0
2455,25,1,0
738,26,1,1
2168,24,0,0
102,25,1,1
2079,22,1,0
2372,27,0,0
1154,2,0,0
3102,25,0,0
1352,26,0,0
2817,11,0,0
94,1,1,1
2435,21,1,0
349,24,0,0
1743,24,0,0
2217,10,1,0
1040,27,0,0
1559,21,0,0
2518,18,1,0
749,26,0,0
3257,10,1,0
370,0,0,0
1339,28,0,0
577,13,1,0
1262,21,0,0
2667,18,1,0
3094,24,1,0
3282,4,0,1
3437,28,1,0
2726,20,1,0
728,18,1,0
706,23,0,0
676,18,0,0
2902,25,1,0
1668,14,1,0
468,6,1,1
203,16,0,1
3438,11,0,0
1303,31,1,0
156,16,1,0
1594,10,0,0
2316,9,0,0
3267,13,1,0
1454,22,0,0
350,17,1,0
31,31,1,0
2130,14,0,1
924,21,0,1
1915,12,1,0
779,5,0,0
3016,30,1,0
1712,12,0,0
2685,19,1,0
2399,21,1,0
3124,25,1,0
2471,3,0,0
1437,1,0,0
727,10,1,1
3376,24,1,0
1513,24,0,0
2914,27,1,0
1330,3,1,1
3443,7,0,0
2974,7,0,1
44,2,0,1
1108,9,0,1
2604,16,0,0
1220,17,1,0
1551,17,0,0
2819,11,0,0
173,23,1,0
236,10,1,1
2998,6,0,1
150,11,0,1
2349,22,0,0
2060,21,1,0
2782,1,0,0
2622,27,1,0
2609,14,1,0
1650,24,0,0
256,1,1,0
1346,30,0,0
2453,10,1,0
1812,2,0,0
40,28,0,0
627,28,0,0
1463,25,1,0
3447,19,1,0
171,27,0,0
2771,1,0,0
3221,21,0,0
2293,21,0,1
2918,25,1,1
1647,12,0,0
1248,24,1,0
2412,1,0,0
2639,13,1,0
2913,0,0,0
3305,19,0,0
1178,13,1,0
3261,18,0,0
2258,7,0,0
3074,9,0,1
2269,3,0,0
193,3,1,0
792,12,0,0
760,12,1,1
2210,21,0,0
1070,18,0,0
1559,28,1,0
695,2,1,1
3477,12,1,0
489,28,0,0
690,23,1,0
1413,7,1,0
3292,18,1,0
1232,18,0,1
3114,11,1,0
319,16,1,0
2657,23,1,0
248,24,0,0
1609,23,1,0
328,5,0,0
2520,15,0,0
1703,15,0,1
2133,10,0,0
2450,8,0,0
1603,13,0,1
3067,20,1,0
1256,10,0,0
878,6,0,0
165,28,0,0
1843,24,0,0
2976,17,0,0
1938,21,1,0
1612,8,0,1
2963,31,0,0
1412,9,0,1
1087,8,0,0
669,3,0,1
29,8,0,0
694,3,0,1
1378,22,0,0
1688,10,1,1
583,29,0,0
1970,21,0,0
2654,11,1,0
1829,12,1,0
1547,6,0,1
1041,31,0,0
1141,10,0,1
1965,7,0,0
1540,19,0,0
2150,0,0,0
859,13,0,0
1300,6,0,0
3486,11,0,0
814,13,1,0
2334,12,0,0
1080,24,0,0
376,8,0,0
1499,10,0,1
2871,18,0,0
1542,23,1,0
1321,27,1,0
1846,20,1,1
862,15,1,0
1021,28,0,0
546,23,0,0
2348,21,1,0
1779,26,0,0
