ID,label,sessions,drives,total_sessions,n_days_after_onboarding,total_navigations_fav1,total_navigations_fav2,driven_km_drives,duration_minutes_drives,activity_days,driving_days,device
331,retained,90,90,247.2526078,3284,739,45,2223.829557,355.9671376,27,18,Android
332,retained,27,22,113.5729223,1331,102,0,3517.75827,2710.153465,10,9,iPhone
333,,87,70,253.1402342,2461,230,0,3654.784978,788.4801164,12,12,iPhone
334,retained,47,41,217.5766162,3140,0,58,4045.520387,1917.852036,21,14,iPhone
335,retained,34,27,182.3413035,1206,35,0,2833.59001,2045.41683,31,28,iPhone
336,churned,194,165,205.3493295,1698,199,375,1626.453021,256.2005282,3,3,iPhone
337,retained,65,53,68.3612444,936,359,0,4320.121215,530.3163784,23,23,Android
338,churned,251,202,329.8946128,1420,0,60,4506.471534,1842.08226,1,0,iPhone
339,retained,0,0,0.2202109438,347,130,0,2520.850896,1539.318152,20,15,iPhone
340,retained,12,10,26.64670682,2717,20,3,3214.320668,1687.504719,28,22,Android
341,retained,186,152,216.3482262,587,220,71,3180.126484,1116.457704,13,13,Android
342,retained,96,77,225.6301079,3305,134,0,9975.312609,1652.231319,8,3,Android
343,retained,29,23,75.15416717,1733,1,0,3872.716608,738.9355017,28,17,iPhone
344,retained,68,68,127.6158451,2153,254,0,9209.65252,4332.160031,28,23,iPhone
345,retained,70,57,161.9736632,256,265,0,1813.716442,1028.167929,4,2,iPhone
346,retained,11,11,161.8940289,1593,254,58,3147.69385,374.301501,16,9,iPhone
347,churned,164,131,692.3647038,3425,172,0,6742.324087,1162.63894,1,0,iPhone
348,churned,58,56,284.8147022,1864,716,73,4556.44801,1775.563724,5,0,Android
349,retained,198,159,206.4091506,1075,111,9,4052.937617,1786.19257,20,16,iPhone
350,retained,72,58,164.5906928,1191,227,1,2180.327122,1049.599693,13,9,iPhone
351,retained,142,114,164.2639383,2197,107,46,6399.934576,804.4161621,28,22,iPhone
352,retained,26,21,95.00014291,3455,391,40,10413.47552,1899.345748,6,2,iPhone
353,retained,60,51,157.9609687,882,252,97,1346.611769,940.6088803,11,11,iPhone
354,retained,25,21,47.56665452,831,27,0,4486.699925,2185.401852,29,22,Android
355,retained,78,64,137.0002828,134,310,47,4751.768248,411.285033,20,12,Android
356,retained,48,47,92.66059453,3049,699,267,6624.627291,3778.180892,30,29,iPhone
357,retained,16,13,182.1225418,850,237,108,8622.071696,833.9872343,17,11,iPhone
358,retained,150,121,156.793433,3127,132,0,2224.844025,1237.309093,27,25,Android
359,retained,5,5,366.6010412,1807,0,0,595.251527,495.7872984,19,17,iPhone
360,retained,30,25,372.3903352,1382,64,0,10803.89921,7725.884441,27,20,iPhone
361,retained,45,45,49.81401115,195,94,30,6839.515143,2139.663561,16,14,iPhone
362,churned,249,200,297.0696303,1074,0,0,2361.312554,1474.818706,5,0,Android
363,churned,260,208,412.6493382,778,81,0,2778.557615,1619.200882,30,19,iPhone
364,churned,100,80,105.9309233,3064,48,155,1217.799876,604.0953239,4,0,Android
365,retained,33,33,303.775344,2470,56,102,4636.135708,3524.151658,7,7,iPhone
366,retained,21,21,54.48894688,1202,181,0,6670.854842,3775.618913,15,15,iPhone
367,churned,64,52,304.8288523,2593,31,0,2842.46897,1413.349537,10,4,iPhone
368,churned,43,35,196.4082997,2942,0,21,6111.958412,257.8747405,3,0,Android
369,retained,29,23,348.2607682,3401,0,12,4539.42554,1045.51846,26,25,iPhone
370,retained,2,2,24.60849417,750,0,0,3147.559448,1256.956743,20,16,iPhone
371,churned,43,35,146.1155751,2568,240,19,2978.873494,1766.913377,0,0,iPhone
372,churned,131,105,353.4689061,789,0,43,1037.230116,321.2627719,15,12,iPhone
373,retained,187,149,206.5263829,2289,113,0,2925.923138,1217.668435,13,8,iPhone
374,churned,29,29,117.3389198,3417,92,5,6436.307803,2946.387207,2,1,Android
375,retained,129,103,178.7028005,1731,115,38,2541.14917,1764.07386,10,7,iPhone
376,churned,256,209,387.088693,2707,0,0,3309.863745,660.564362,1,1,iPhone
377,retained,47,47,230.7168752,1889,0,25,2733.89665,810.8231637,26,24,Android
378,retained,48,48,72.94172476,2840,292,27,3429.550823,2674.620167,28,23,iPhone
379,churned,74,60,246.3604066,2500,113,0,6527.314416,2332.135966,6,4,iPhone
380,churned,29,25,284.7822419,2847,23,176,1981.477202,858.5343587,11,11,Android
381,retained,42,41,149.9528673,1698,163,0,2795.726262,982.3086622,16,14,iPhone
382,retained,150,120,400.1917217,2942,30,25,3583.069363,2154.84335,20,12,Android
383,retained,76,61,314.0559711,1033,514,47,4386.264777,3195.92896,22,13,iPhone
384,retained,25,21,44.46418632,2974,37,5,3361.735759,826.0523192,1,1,iPhone
385,churned,43,35,94.91682916,3175,20,19,2615.228561,1285.625919,4,1,Android
386,churned,78,63,234.144818,1143,17,17,3804.986461,1536.054818,10,9,iPhone
387,retained,116,93,399.5536536,2010,4,28,791.9948649,526.9656559,23,14,iPhone
388,retained,111,89,396.2205693,94,16,0,1614.787442,1097.190687,14,14,iPhone
389,retained,113,91,179.7870992,3229,64,49,5349.908121,2001.21162,27,17,iPhone
390,retained,7,6,27.87768878,2859,0,0,9629.652057,3754.238537,21,14,iPhone
391,retained,50,50,77.92984157,156,11,3,4025.586277,1528.285009,17,13,Android
392,churned,42,34,63.36650437,565,171,104,5300.229317,2540.051386,20,15,Android
393,retained,226,182,447.7390405,289,16,0,3214.021387,2218.301093,16,11,iPhone
394,retained,29,25,65.68016286,674,0,26,2305.723161,695.9264128,29,22,Android
395,churned,30,30,184.0809747,7,2,23,6630.182645,4540.297192,4,4,iPhone
396,retained,370,299,425.8522465,1321,75,0,3302.956419,200.2499504,25,18,iPhone
397,retained,4,3,97.95331187,3301,0,83,1553.218366,1186.488876,0,0,Android
398,retained,80,64,126.022904,533,43,4,4281.770498,2084.113896,27,18,iPhone
399,retained,12,11,109.4095583,159,0,80,3462.947555,2019.272053,26,18,iPhone
400,retained,20,17,36.63320047,3494,88,0,8877.563915,2811.756315,29,25,iPhone
401,retained,20,20,191.823221,1660,24,38,1631.840001,1063.786673,22,16,iPhone
402,retained,159,127,174.8405578,1526,0,0,3298.665738,2559.759488,28,19,Android
403,retained,3,3,118.623192,2043,24,130,3366.697531,1538.961177,25,23,iPhone
404,churned,73,62,148.7557818,371,268,4,4753.714974,3450.818585,3,3,iPhone
405,retained,16,14,417.5900382,1520,20,45,3476.269839,1731.396426,6,1,Android
406,retained,12,10,276.5049701,861,165,23,2696.275018,776.8349776,24,17,iPhone
407,retained,17,17,19.29224475,3490,0,0,969.9967402,656.2016363,24,16,Android
408,churned,26,26,150.4070537,1368,39,0,3575.579688,2784.629557,2,0,Android
409,churned,23,19,163.5350442,1863,24,0,2374.259746,936.4956867,0,0,iPhone
410,retained,11,11,300.8767586,1197,29,21,6811.243801,2878.603532,15,12,iPhone
411,retained,27,23,205.5704842,2071,0,43,1285.321414,627.7324415,10,10,iPhone
412,retained,70,56,191.3575111,2088,50,0,2987.194939,702.4044588,19,15,iPhone
413,retained,57,50,67.02624304,2356,59,3,7112.661456,3235.580381,15,11,Android
414,retained,8,7,84.35408046,834,138,0,1102.562194,560.0818936,4,0,Android
415,retained,65,53,100.9375643,2937,207,21,1485.176917,992.0027776,6,1,Android
416,retained,192,156,195.7272196,2007,0,57,4856.542387,3542.234412,27,20,iPhone
417,retained,11,11,36.06508531,2771,53,7,3983.638127,2292.409904,11,8,iPhone
418,retained,98,79,114.8227919,2341,0,0,5085.500148,2710.437691,5,5,iPhone
419,churned,476,381,572.4530526,380,118,0,6137.570245,2315.331183,4,4,Android
420,retained,17,14,49.12319927,1729,0,93,2597.74368,615.9270233,18,14,iPhone
421,retained,37,37,150.5888653,3361,54,83,2713.297574,395.9038471,7,7,Android
422,retained,43,36,144.0875218,1324,0,17,2404.859272,1559.26183,25,18,iPhone
423,churned,153,153,168.6929434,2875,0,0,1544.862924,962.2386223,5,4,iPhone
424,retained,113,90,158.5166236,2770,146,21,4295.647653,283.0859616,29,25,Android
425,retained,1,1,7.753611208,1169,121,82,2708.959914,1685.548734,4,4,iPhone
426,retained,17,17,45.68255487,2012,79,31,2085.274692,537.8816459,25,19,iPhone
427,retained,7,6,326.9143746,2411,72,39,381.5096911,171.1758635,30,25,iPhone
428,churned,147,120,172.0794952,196,94,11,5708.703462,3784.224575,1,0,iPhone
429,churned,9,8,38.90971605,1907,68,2,1236.435566,526.2708361,3,2,iPhone
430,retained,41,41,99.84791162,564,127,0,2447.345064,857.3725603,22,13,iPhone
431,retained,108,87,219.5658628,2459,127,0,10853.82394,2690.428067,29,21,iPhone
432,retained,74,59,195.9531122,350,25,23,5908.316208,1592.149767,26,24,iPhone
433,retained,61,49,83.0495288,391,0,0,3283.730216,975.8445571,7,1,iPhone
434,retained,114,91,188.6746033,2743,177,73,7942.100673,1384.2743,6,4,Android
435,retained,3,3,334.2238482,1525,0,42,7896.638283,5860.949843,3,0,Android
436,retained,7,6,40.76832062,3356,0,20,2043.603663,726.8495109,11,11,iPhone
437,retained,68,54,129.825383,488,442,189,3330.290111,2595.907812,13,8,iPhone
438,retained,18,15,282.8985631,1210,0,0,2777.614582,1879.434117,14,11,iPhone
439,retained,19,15,19.02396794,1052,126,4,1779.367777,676.1205088,25,15,Android
440,retained,18,15,19.07302795,443,59,0,3353.348574,2185.65607,15,13,Android
441,churned,63,50,164.5995933,2141,175,0,4356.793264,3215.718438,6,3,Android
442,retained,87,70,111.8152522,3099,182,61,6948.265641,2118.33392,4,2,Android
443,retained,74,60,306.0774646,1672,159,0,2064.53566,435.1812818,21,20,Android
444,retained,338,273,347.7980166,2778,0,19,2220.074354,1725.720626,17,17,iPhone
445,retained,104,83,103.6158497,71,54,126,1916.893932,1074.151727,9,5,iPhone
446,,33,30,43.43324697,1240,0,0,1608.596461,474.6238715,23,19,Android
447,retained,11,11,270.520655,482,0,32,4862.810349,1073.306871,20,17,iPhone
448,retained,68,59,268.9573231,2056,315,33,1636.865572,854.8748869,24,18,Android
449,retained,81,66,131.6377277,2434,87,0,3091.201414,1192.974392,29,20,Android
450,retained,77,63,85.47084699,480,482,0,6810.991391,3055.804827,28,19,iPhone
451,churned,332,266,444.9018873,401,66,0,8587.681123,5810.364091,11,5,Android
452,retained,16,13,81.82504951,153,77,0,5962.433566,2010.243236,11,9,iPhone
453,retained,3,3,262.4782073,283,0,1,2286.052238,770.438306,4,4,iPhone
454,,2,2,46.74188643,1680,51,0,6822.713755,4850.783454,5,5,iPhone
455,retained,39,31,406.7178847,3404,634,82,2502.908541,823.822255,21,17,iPhone
456,retained,43,38,196.0662848,50,586,38,8187.752484,5358.7649,28,24,Android
457,retained,32,26,168.0004408,2843,152,0,1249.0065,541.5214209,25,19,iPhone
458,retained,100,81,126.9700715,2604,37,103,2513.652964,1575.415308,23,15,iPhone
459,churned,30,24,206.879053,733,428,0,1488.451085,1168.95942,8,8,iPhone
460,churned,164,131,284.8095299,2912,195,0,1677.493482,787.7548303,15,12,iPhone
461,retained,124,104,480.1766374,1704,229,36,7453.84431,1256.118662,8,3,iPhone
462,retained,6,6,29.87001945,3161,0,67,5427.254715,2474.55112,4,4,iPhone
463,retained,47,38,76.31279592,1779,0,0,6193.380284,2873.033805,23,16,Android
464,retained,41,41,282.8529829,2915,209,80,2667.932169,1900.445773,5,3,Android
465,churned,47,38,86.09697613,602,263,47,1852.474993,1262.640288,3,3,Android
466,retained,90,73,93.63506622,1520,27,0,2043.840613,1453.525428,23,18,iPhone
467,churned,118,95,313.636832,1388,56,9,3051.154178,1611.645402,9,6,iPhone
468,retained,118,95,161.6016116,2216,508,0,4140.883871,2203.433732,1,0,iPhone
469,retained,15,13,59.09759233,3479,98,73,2960.510026,1285.941882,17,14,Android
470,retained,146,146,182.4538172,1667,414,0,1083.109714,834.3491798,2,0,iPhone
471,retained,92,73,286.6311599,2957,265,30,4136.155184,1479.018649,3,0,iPhone
472,churned,250,209,257.0548808,1341,139,19,10828.24439,4322.142842,1,1,Android
473,retained,36,30,378.4441081,3288,308,0,1165.972137,768.1010062,14,13,iPhone
474,retained,24,20,27.82553366,1946,71,1,3335.884135,1179.569892,30,26,iPhone
475,retained,19,17,151.6652716,702,135,6,5333.108715,3340.485507,20,12,iPhone
476,retained,163,131,253.8270297,2321,307,176,2583.069441,857.6569089,17,11,Android
477,retained,6,6,183.3135993,749,161,21,2058.202902,994.8348659,14,7,iPhone
478,retained,42,42,483.7707851,359,100,21,3497.01242,1806.44936,9,9,iPhone
479,retained,19,16,160.793362,1313,22,0,869.2379509,461.4121111,30,19,iPhone
480,retained,132,110,133.3725242,2125,14,0,10504.3143,8165.072293,9,9,Android
481,retained,124,118,241.0076578,2395,74,0,2508.665602,247.3613976,26,26,iPhone
482,retained,80,65,333.5013108,2707,230,3,1320.624734,942.3104335,14,11,iPhone
483,retained,9,7,38.5903149,2306,23,12,7100.775516,4602.424742,19,19,iPhone
484,retained,122,97,291.4412641,2125,164,0,6870.115902,4700.532311,4,3,iPhone
485,,0,0,90.74746615,579,229,0,1363.20614,66.58849334,15,11,iPhone
486,retained,72,57,181.3617906,2939,139,0,1830.938754,494.1372342,1,1,iPhone
487,churned,19,15,22.64255453,2672,38,37,5084.551534,1007.323984,27,25,iPhone
488,churned,72,59,491.876538,3268,0,0,6067.464428,944.2746253,8,8,iPhone
489,retained,171,137,182.8139239,1818,126,54,1750.3359,971.1481073,16,14,iPhone
490,retained,15,13,30.46974195,2308,75,62,15881.15689,10114.77104,28,21,iPhone
491,churned,38,31,96.63889545,1439,294,128,3587.500815,1197.810401,15,8,iPhone
492,retained,32,25,33.88649583,3214,204,31,5002.606106,2300.234736,11,6,iPhone
493,retained,49,39,100.3514388,329,5,84,2742.694464,914.1850279,31,22,Android
494,retained,91,73,115.0230177,3241,130,64,9897.809935,3530.293422,8,8,Android
495,,7,6,62.10185332,202,57,148,5245.29866,3699.588202,6,6,Android
496,churned,71,60,125.7975759,433,0,5,694.2755175,345.7364815,2,0,Android
497,retained,73,59,183.9643962,486,9,0,1798.506133,1296.506861,28,18,iPhone
498,retained,10,9,49.18718796,1425,117,21,6370.613212,2471.052755,8,8,iPhone
499,retained,11,11,86.7494013,2723,142,0,5574.447335,2436.845003,17,13,Android
500,retained,57,46,86.29981361,1331,0,110,1990.407753,1294.223987,20,13,iPhone
501,retained,266,213,280.3858883,3016,118,0,6128.752382,1351.931551,25,17,iPhone
502,retained,151,128,175.7677294,3134,0,0,2633.768656,1419.680824,23,15,Android
503,retained,74,65,247.4263988,2903,526,0,3868.788077,1493.0162,19,11,Android
504,retained,80,64,96.35565029,2389,94,2,1274.675184,959.3090716,7,7,iPhone
505,retained,62,50,155.8444768,1909,10,38,2241.403448,1825.532704,20,11,iPhone
506,churned,25,24,44.38227792,557,170,0,2271.05226,938.6957027,10,4,Android
507,retained,36,33,49.16574449,2074,50,0,2843.91301,1920.549198,13,10,iPhone
508,retained,31,27,125.2707167,1280,16,0,2654.674537,2083.73671,28,19,iPhone
509,retained,44,44,162.5941479,2654,236,0,1074.788119,516.713579,2,2,iPhone
510,churned,49,40,217.1706497,116,135,62,3056.320103,2198.499421,6,4,iPhone
511,retained,17,14,118.6182655,2985,34,0,6645.670121,341.4004237,24,22,iPhone
512,retained,226,226,272.8676294,123,195,11,3711.600396,2387.401187,12,12,iPhone
513,retained,61,61,220.0630589,317,7,19,2203.242876,1034.889389,18,17,iPhone
514,retained,2,2,78.08648786,2897,0,10,5953.957276,629.6109122,3,0,iPhone
515,retained,40,40,277.1477467,777,927,0,2452.81077,1700.975749,19,16,iPhone
516,churned,253,202,264.4373354,1772,204,117,9305.680332,4575.4479,20,12,Android
517,churned,14,12,42.56430988,2190,0,0,6257.95157,1098.778014,5,5,iPhone
518,retained,132,106,152.7715264,3216,217,72,2415.919499,746.3105173,15,8,iPhone
519,retained,128,102,181.1726709,943,0,0,3778.846974,649.5891386,2,0,iPhone
520,retained,86,69,98.36265004,846,99,23,4661.240296,2091.325679,17,17,iPhone
521,retained,6,5,29.25950176,558,19,7,2400.721232,885.8391104,22,15,iPhone
522,retained,82,68,185.4553362,2002,0,0,1132.478445,933.9223108,5,0,iPhone
523,retained,421,337,457.8994812,1608,11,108,2324.854225,895.1967883,31,28,Android
524,retained,42,35,200.9010205,28,5,0,3401.58778,1374.37603,7,2,iPhone
525,retained,8,6,84.15513342,2924,86,112,3384.693118,981.036625,5,5,Android
526,retained,246,197,297.0088944,1790,40,0,2126.444581,399.9437093,11,11,iPhone
527,retained,100,81,151.1738962,917,0,0,10096.77877,3869.514404,23,14,Android
528,retained,92,74,168.3193724,3215,0,0,2430.408137,1476.575735,5,4,Android
529,retained,37,37,200.6881092,809,22,0,5546.696137,1683.345613,2,2,Android
530,retained,81,65,98.09570355,2392,44,38,3417.306236,327.171157,27,17,iPhone
531,retained,43,35,112.2982559,1836,0,0,8466.58026,3601.697816,16,14,iPhone
532,retained,185,152,264.0819017,818,57,131,2200.20207,877.7268288,2,0,Android
533,retained,26,24,92.39278882,3012,0,0,4471.066536,1249.586908,31,23,iPhone
534,retained,21,17,47.12169151,976,168,13,3198.728016,1686.218009,28,20,iPhone
535,retained,79,66,116.6084545,3233,131,0,3792.211764,2142.659084,9,9,iPhone
536,retained,200,161,360.2506199,2431,58,7,2210.12736,1650.711583,19,16,Android
537,retained,27,24,156.6361888,2646,190,112,11174.11609,2541.857721,25,25,Android
538,retained,32,30,51.06040383,782,95,0,3672.991846,1403.640569,30,24,Android
539,churned,12,11,76.57138755,451,26,22,5907.531348,3841.016203,19,13,iPhone
540,retained,121,100,124.8174402,2718,17,0,1027.925218,557.225132,7,4,Android
541,retained,4,4,723.5801926,379,215,7,3197.118349,2292.83113,18,18,iPhone
542,churned,180,145,368.4571855,2279,24,60,3944.817609,1056.098466,10,6,Android
543,retained,113,91,274.3182804,2800,58,0,3775.876104,852.3055018,17,10,Android
544,retained,166,138,166.8828293,3214,0,43,4842.682889,1967.5172,11,11,Android
545,churned,23,21,118.5815488,1907,104,0,10383.41198,5418.560494,24,19,Android
546,retained,1,1,120.5059981,3257,192,0,3084.71445,1311.705619,10,9,Android
547,retained,86,71,210.0662197,2509,0,8,5589.667048,2794.52855,23,20,Android
548,churned,65,65,137.1247742,1648,93,3,5117.361994,3631.763125,0,0,Android
549,retained,69,62,267.2699843,1500,38,52,967.3838714,682.28244,11,6,iPhone
550,retained,67,54,414.5124396,2187,48,0,3801.993752,1812.77107,24,15,iPhone
551,retained,57,57,115.1808829,3118,0,124,2389.564679,1692.567781,7,7,iPhone
552,retained,10,10,132.1847714,1452,50,0,1904.372572,578.5860282,30,28,iPhone
553,retained,35,35,59.34060859,791,227,26,167.5053199,105.3535958,30,23,iPhone
554,retained,41,33,237.6278749,2899,0,36,2004.205378,886.7738426,10,10,iPhone
555,retained,72,60,160.7188704,1569,0,8,7241.81673,4772.815236,24,17,iPhone
556,churned,54,45,62.7116664,1472,233,273,3018.91742,2299.229666,9,9,iPhone
557,retained,10,9,52.94946862,1735,0,8,2835.408602,206.6654523,23,22,iPhone
558,retained,3,3,37.41861766,954,80,97,9496.948896,1034.995169,7,7,Android
559,retained,11,9,96.18973337,3275,7,51,3740.084277,2350.125072,22,18,iPhone
560,retained,156,125,297.9371192,3161,0,97,2943.549796,1218.758814,17,9,iPhone
561,retained,129,108,141.3470742,2962,202,0,1954.574241,1617.726376,26,19,iPhone
562,churned,169,135,187.3042586,333,50,27,1481.17201,806.8464888,6,0,iPhone
563,churned,188,151,231.8888126,645,326,38,2651.220951,205.0617052,9,9,iPhone
564,retained,156,129,225.3431749,2487,186,0,2117.918629,815.5491675,12,5,iPhone
565,churned,184,148,186.7490336,676,40,0,5943.746764,4305.735198,24,18,iPhone
566,retained,46,38,257.4616439,3262,495,0,6373.83401,888.2799682,16,8,iPhone
567,retained,118,96,142.9293685,2214,3,24,1317.993374,851.3727149,24,20,iPhone
568,churned,31,28,75.3017021,2055,802,0,5173.748234,2463.991645,14,9,Android
569,retained,138,113,223.4071683,402,250,0,8677.91082,4216.460938,17,10,Android
570,retained,87,87,183.5561774,3430,133,24,5031.225349,3640.344335,11,11,iPhone
571,retained,49,42,103.2583487,272,288,0,2303.750258,1791.14639,13,9,Android
