VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,02/25/2017 6:11:36 PM,02/25/2017 6:45:37 PM,5,3.85,1,N,161,148,2,21.5,0,0.5,0,0,0.3,22.3
2,11/17/2017 10:09:03 PM,11/17/2017 10:29:09 PM,5,1.6,1,N,234,100,2,12.5,0.5,0.5,0,0,0.3,13.8
1,02/13/2017 4:25:41 PM,02/13/2017 4:55:35 PM,1,4.2,1,N,140,166,2,21,1,0.5,0,0,0.3,22.8
1,05/28/2017 9:33:34 PM,05/28/2017 9:41:22 PM,1,2.1,1,N,24,142,1,8.5,0.5,0.5,1.25,0,0.3,11.05
2,07/20/2017 5:31:40 PM,07/20/2017 5:52:46 PM,1,0.78,1,N,161,163,1,13,1,0.5,2.96,0,0.3,17.76
2,7/7/2017 5:23,7/7/2017 5:26,5,0.74,1,N,237,140,1,4.5,0.5,0.5,1.16,0,0.3,6.96
2,11/30/2017 9:06:14 PM,11/30/2017 9:14:01 PM,4,0.99,1,N,230,164,1,7,0.5,0.5,1,0,0.3,9.3
1,8/5/2017 15:32,8/5/2017 15:39,1,1.3,1,N,48,239,2,7,0,0.5,0,0,0.3,7.8
2,11/18/2017 10:33:09 AM,11/18/2017 10:45:24 AM,6,2.21,1,N,186,211,1,10.5,0,0.5,1.7,0,0.3,13
1,01/27/2017 2:58:47 PM,01/27/2017 3:15:53 PM,3,1.9,1,N,113,231,1,12.5,0,0.5,2,0,0.3,15.3
2,06/24/2017 7:02:13 AM,06/24/2017 7:09:00 AM,1,1.32,1,N,48,164,1,7,0,0.5,1.1,0,0.3,8.9
1,11/17/2017 8:45:06 PM,11/17/2017 8:54:02 PM,2,0.5,1,N,186,100,2,7,0.5,0.5,0,0,0.3,8.3
2,07/29/2017 1:22:34 PM,07/29/2017 1:49:07 PM,1,4.93,1,N,114,236,1,20,0,0.5,2,0,0.3,22.8
1,11/22/2017 1:15:43 AM,11/22/2017 1:23:38 AM,1,1.4,1,N,125,231,1,7.5,0.5,0.5,1.75,0,0.3,10.55
2,6/9/2017 16:47,6/9/2017 17:14,1,2.52,1,N,236,161,1,18,1,0.5,3.96,0,0.3,23.76
2,4/11/2017 19:35,4/11/2017 19:51,1,2.69,1,N,142,164,2,12,1,0.5,0,0,0.3,13.8
2,2/5/2017 17:46,2/5/2017 17:57,1,1.5,1,N,170,113,1,8.5,0,0.5,1,0,0.3,10.3
2,10/12/2017 8:42,10/12/2017 8:57,1,1.36,1,N,140,237,1,10.5,0,0.5,2.26,0,0.3,13.56
2,5/12/2017 8:52,5/12/2017 9:09,1,1.52,1,N,164,163,1,11.5,0,0.5,2.46,0,0.3,14.76
1,11/23/2017 12:31:38 AM,11/23/2017 12:45:00 AM,1,4.5,1,N,48,41,2,14.5,0.5,0.5,0,0,0.3,15.8
2,11/11/2017 13:39,11/11/2017 14:53,1,13.61,1,N,132,181,1,55,0,0.5,11.16,0,0.3,66.96
1,08/14/2017 12:26:31 PM,08/14/2017 12:49:29 PM,3,4.5,1,N,48,13,2,19,0,0.5,0,0,0.3,19.8
1,03/13/2017 3:40:17 PM,03/13/2017 3:48:35 PM,1,1.1,1,N,186,68,1,7.5,0,0.5,1.65,0,0.3,9.95
2,07/16/2017 1:33:20 AM,07/16/2017 1:38:08 AM,1,1.29,1,N,163,164,1,6,0.5,0.5,1.46,0,0.3,8.76
2,9/1/2017 19:03,9/1/2017 19:11,2,1.54,1,N,186,163,2,7.5,1,0.5,0,0,0.3,9.3
1,05/17/2017 9:16:15 PM,05/17/2017 9:22:45 PM,2,1.3,1,N,249,246,2,6.5,0.5,0.5,0,0,0.3,7.8
1,11/4/2017 19:29,11/4/2017 19:37,1,1,1,N,164,113,1,7,0,0.5,1.55,0,0.3,9.35
1,09/14/2017 10:57:36 AM,09/14/2017 11:08:46 AM,1,1.3,1,N,237,142,1,9,0,0.5,1.95,0,0.3,11.75
1,05/13/2017 2:01:05 PM,05/13/2017 2:05:15 PM,1,0.7,1,N,234,170,1,5,0,0.5,0,0,0.3,5.8
1,10/5/2017 17:05,10/5/2017 17:13,2,1.1,1,N,246,230,1,7,1,0.5,2,0,0.3,10.8
2,10/10/2017 20:17,10/10/2017 20:24,1,1.24,1,N,48,246,1,6.5,0.5,0.5,1.56,0,0.3,9.36
2,03/21/2017 11:24:31 AM,03/21/2017 11:49:47 AM,1,8.18,1,N,87,75,1,26,0,0.5,5.36,0,0.3,32.16
2,3/4/2017 1:13,3/4/2017 1:25,1,1.7,1,N,114,13,1,9.5,0.5,0.5,1,0,0.3,11.8
2,12/7/2017 10:30,12/7/2017 10:40,1,1.36,1,N,68,158,1,8,0,0.5,1.76,0,0.3,10.56
2,2/9/2017 8:26,2/9/2017 8:43,1,2.19,1,N,161,107,2,12,0,0.5,0,0,0.3,12.8
2,11/20/2017 5:03:01 PM,11/20/2017 5:13:08 PM,1,1.25,1,N,142,237,1,8,1,0.5,1.96,0,0.3,11.76
2,08/28/2017 3:04:32 PM,08/28/2017 3:19:07 PM,1,1.42,1,N,161,50,1,10.5,0,0.5,2.82,0,0.3,14.12
2,07/27/2017 10:53:32 PM,07/27/2017 10:56:05 PM,1,0.45,1,N,237,161,2,4,0.5,0.5,0,0,0.3,5.3
1,11/19/2017 8:25:17 AM,11/19/2017 8:36:54 AM,1,6.7,1,N,138,121,2,20,0,0.5,0,0,0.3,20.8
1,12/20/2017 7:15:56 PM,12/20/2017 7:25:36 PM,1,2.3,1,N,50,238,1,10,1,0.5,2.3,0,0.3,14.1
2,10/2/2017 10:17,10/2/2017 10:25,1,1.15,1,N,186,50,1,7,0,0.5,1.56,0,0.3,9.36
2,07/13/2017 11:17:26 AM,07/13/2017 11:23:54 AM,2,0.68,1,N,158,249,2,5.5,0,0.5,0,0,0.3,6.3
2,8/9/2017 8:32,8/9/2017 9:31,1,15.89,1,N,138,87,1,53,0,0.5,10,5.76,0.3,69.56
2,09/24/2017 7:44:28 PM,09/24/2017 8:10:47 PM,4,5.04,1,N,13,230,2,21,0,0.5,0,0,0.3,21.8
2,02/28/2017 5:40:20 PM,02/28/2017 5:55:25 PM,1,1.46,1,N,237,164,1,10.5,1,0.5,3.69,0,0.3,15.99
1,01/20/2017 6:21:58 PM,01/20/2017 6:34:17 PM,1,1,1,N,181,97,2,9,1,0.5,0,0,0.3,10.8
1,09/18/2017 8:50:53 PM,09/18/2017 8:51:03 PM,1,0,1,N,145,145,2,2.5,0.5,0.5,0,0,0.3,3.8
2,12/6/2017 23:37,12/7/2017 0:06,1,18.93,2,N,132,79,2,52,0,0.5,0,0,0.3,52.8
1,05/26/2017 10:34:08 PM,05/26/2017 10:39:37 PM,2,0.6,1,N,144,211,2,5,0.5,0.5,0,0,0.3,6.3
2,11/14/2017 7:32:28 AM,11/14/2017 8:22:59 AM,1,15.48,1,N,138,88,1,45,0,0.5,8,5.76,0.3,59.56
1,01/19/2017 12:03:42 AM,01/19/2017 12:09:55 AM,1,1.1,1,N,230,234,2,6,0.5,0.5,0,0,0.3,7.3
1,01/27/2017 1:37:01 AM,01/27/2017 1:52:31 AM,1,3.8,1,N,148,225,2,15,0.5,0.5,0,0,0.3,16.3
2,04/16/2017 11:08:31 PM,04/16/2017 11:24:44 PM,1,6.02,1,N,229,168,2,19.5,0.5,0.5,0,0,0.3,20.8
1,3/5/2017 10:04,3/5/2017 10:13,1,1.8,1,N,186,50,2,8.5,0,0.5,0,0,0.3,9.3
2,03/14/2017 5:21:47 PM,03/14/2017 5:26:40 PM,1,1.74,1,N,262,74,1,7,1,0.5,1.76,0,0.3,10.56
1,02/15/2017 6:11:43 PM,02/15/2017 6:15:55 PM,1,0.2,1,N,162,229,2,4.5,1,0.5,0,0,0.3,6.3
2,04/29/2017 1:26:16 PM,04/29/2017 1:37:35 PM,1,2.06,1,N,24,75,1,10,0,0.5,2.16,0,0.3,12.96
1,1/4/2017 7:34,1/4/2017 7:45,1,1.2,1,N,162,141,2,8,0,0.5,0,0,0.3,8.8
2,11/23/2017 1:53:43 PM,11/23/2017 2:03:20 PM,1,0.51,1,N,158,114,1,7.5,0,0.5,0,0,0.3,8.3
2,01/24/2017 9:08:02 PM,01/24/2017 9:16:46 PM,1,1.65,1,N,161,137,1,8,0.5,0.5,0,0,0.3,9.3
1,11/28/2017 4:05:55 PM,11/28/2017 4:08:30 PM,1,0.6,1,N,48,68,2,4,1,0.5,0,0,0.3,5.8
2,08/20/2017 9:14:07 PM,08/20/2017 9:21:40 PM,5,1.12,1,N,249,211,2,7,0.5,0.5,0,0,0.3,8.3
1,10/30/2017 9:50:34 AM,10/30/2017 10:32:09 AM,3,3.7,1,N,238,186,2,25.5,0,0.5,0,0,0.3,26.3
2,8/6/2017 4:23,8/6/2017 4:33,1,1.52,1,N,42,152,2,8.5,0.5,0.5,0,0,0.3,9.8
2,05/20/2017 7:43:58 PM,05/20/2017 7:51:43 PM,1,1.36,1,N,142,238,1,7.5,0,0.5,1.66,0,0.3,9.96
1,8/12/2017 19:23,8/12/2017 19:52,1,5,1,N,65,230,2,21,0,0.5,0,0,0.3,21.8
2,07/21/2017 11:25:39 AM,07/21/2017 11:30:49 AM,1,0.76,1,N,100,230,2,5.5,0,0.5,0,0,0.3,6.3
2,02/17/2017 10:59:41 AM,02/17/2017 11:11:47 AM,1,2.15,1,N,263,229,1,10,0,0.5,2.16,0,0.3,12.96
2,3/8/2017 16:00,3/8/2017 16:07,1,0.67,1,N,170,186,1,6,1,0.5,1,0,0.3,8.8
1,10/3/2017 7:47,10/3/2017 8:09,2,1.7,1,N,161,234,2,14,0,0.5,0,0,0.3,14.8
1,9/3/2017 13:52,9/3/2017 14:09,2,5.2,1,N,223,93,3,18.5,0,0.5,0,0,0.3,19.3
2,05/24/2017 6:58:45 AM,05/24/2017 7:02:04 AM,1,0.48,1,N,75,75,2,4,0,0.5,0,0,0.3,4.8
1,3/7/2017 23:51,3/7/2017 23:57,1,2.1,1,N,264,264,1,8,0.5,0.5,1.85,0,0.3,11.15
2,8/1/2017 11:23,8/1/2017 11:47,1,2.16,1,N,162,234,1,15.5,0,0.5,3.26,0,0.3,19.56
1,03/21/2017 4:37:30 PM,03/21/2017 4:47:24 PM,1,1.4,1,N,114,90,1,8,1,0.5,1,0,0.3,10.8
2,04/28/2017 9:06:17 PM,04/28/2017 9:28:11 PM,1,4.33,1,N,162,74,1,18,0.5,0.5,5.79,0,0.3,25.09
2,1/9/2017 19:56,1/9/2017 20:28,1,16.48,1,N,132,256,1,45.5,1,0.5,9.46,0,0.3,56.76
1,12/18/2017 10:09:30 AM,12/18/2017 10:34:21 AM,1,4.9,1,N,170,87,1,21.5,0,0.5,4.45,0,0.3,26.75
2,3/3/2017 23:48,3/4/2017 0:01,1,2.81,1,N,170,236,1,12,0.5,0.5,2,0,0.3,15.3
1,02/13/2017 9:13:32 PM,02/13/2017 9:25:26 PM,1,2.4,1,N,263,48,1,11,0.5,0.5,0,0,0.3,12.3
1,06/17/2017 5:50:21 PM,06/17/2017 5:52:15 PM,2,0.6,1,N,141,141,1,4,0,0.5,1.4,0,0.3,6.2
2,02/26/2017 10:04:11 AM,02/26/2017 10:08:15 AM,1,1.01,1,N,148,107,2,5.5,0,0.5,0,0,0.3,6.3
2,10/29/2017 11:07:52 PM,10/29/2017 11:26:13 PM,1,6,1,N,48,116,1,19.5,0.5,0.5,3,0,0.3,23.8
2,1/6/2017 20:29,1/6/2017 20:34,1,0.61,1,N,107,137,1,5,0.5,0.5,1.26,0,0.3,7.56
2,04/15/2017 12:40:14 AM,04/15/2017 12:55:17 AM,4,2,1,N,234,148,1,11,0.5,0.5,2,0,0.3,14.3
2,09/18/2017 3:09:56 PM,09/18/2017 3:19:38 PM,6,1.89,1,N,107,232,2,9,0,0.5,0,0,0.3,9.8
2,12/13/2017 10:31:09 PM,12/13/2017 10:47:16 PM,3,2.24,1,N,163,68,1,12.5,0.5,0.5,2,0,0.3,15.8
1,8/2/2017 12:33,8/2/2017 12:50,1,1.9,1,N,230,234,1,12,0,0.5,3.2,0,0.3,16
2,9/3/2017 21:12,9/3/2017 21:20,1,1.16,1,N,164,161,2,7.5,0.5,0.5,0,0,0.3,8.8
1,10/13/2017 8:06:58 PM,10/13/2017 8:13:06 PM,1,0.5,1,N,137,170,4,5.5,0.5,0.5,0,0,0.3,6.8
1,11/24/2017 5:26:07 PM,11/24/2017 5:51:18 PM,1,2.6,1,N,161,144,2,17,1,0.5,0,0,0.3,18.8
1,10/4/2017 19:46,10/4/2017 19:46,1,0,1,N,132,132,2,2.5,1,0.5,0,0,0.3,4.3
2,10/3/2017 13:29,10/3/2017 13:37,1,1.21,1,N,163,237,1,7,0,0.5,1.56,0,0.3,9.36
1,05/24/2017 2:00:28 PM,05/24/2017 2:18:00 PM,2,4.4,1,N,137,231,1,18,0,0.5,3.38,0,0.3,22.18
2,4/5/2017 19:39,4/5/2017 19:44,1,0.54,1,N,161,229,1,4.5,1,0.5,1,0,0.3,7.3
2,9/6/2017 19:59,9/6/2017 20:21,5,7.32,1,N,237,88,1,24,0.5,0.5,5.06,0,0.3,30.36
1,09/17/2017 8:13:33 AM,09/17/2017 8:19:08 AM,1,1.4,1,N,48,164,2,6.5,0,0.5,0,0,0.3,7.3
2,8/1/2017 7:47,8/1/2017 8:03,1,2.81,1,N,249,161,1,12.5,0,0.5,2.66,0,0.3,15.96
2,12/17/2017 8:29:26 PM,12/17/2017 8:35:37 PM,2,0.92,1,N,79,68,1,6,0.5,0.5,1.46,0,0.3,8.76
1,1/10/2017 10:12,1/10/2017 10:28,1,1.9,1,N,229,43,1,12,0,0.5,2.55,0,0.3,15.35
2,7/8/2017 6:08,7/8/2017 6:11,1,0.62,1,N,4,4,2,4.5,0,0.5,0,0,0.3,5.3
1,01/19/2017 7:48:45 PM,01/19/2017 7:57:05 PM,1,2.1,1,N,151,142,2,8.5,1,0.5,0,0,0.3,10.3
2,2/3/2017 8:14,2/3/2017 8:15,1,0.24,1,N,236,236,1,3.5,0,0.5,0.86,0,0.3,5.16
2,04/25/2017 5:40:53 PM,04/25/2017 6:01:05 PM,1,1.39,1,N,143,163,1,13,1,0.5,3.7,0,0.3,18.5
1,1/5/2017 16:25,1/5/2017 16:55,1,3.5,1,N,114,141,1,19.5,1,0.5,2,0,0.3,23.3
2,06/30/2017 8:10:02 PM,06/30/2017 8:18:07 PM,1,0.84,1,N,113,79,1,7,0.5,0.5,2.08,0,0.3,10.38
2,06/17/2017 4:39:27 PM,06/17/2017 4:53:42 PM,5,2.68,1,N,17,37,1,11.5,0,0.5,2.46,0,0.3,14.76
2,03/28/2017 9:57:44 AM,03/28/2017 10:26:35 AM,2,10.91,1,N,138,182,1,32.5,0,0.5,7.81,5.76,0.3,46.87
1,4/8/2017 14:59,4/8/2017 15:37,1,4.5,1,N,161,88,2,23.5,0,0.5,0,0,0.3,24.3
1,06/22/2017 9:20:13 PM,06/22/2017 9:31:04 PM,1,1.4,1,N,162,170,1,8.5,0.5,0.5,1.95,0,0.3,11.75
1,10/12/2017 5:36,10/12/2017 5:44,1,2,1,N,170,113,1,8.5,0.5,0.5,1.95,0,0.3,11.75
1,4/10/2017 9:46,4/10/2017 9:47,1,0.4,1,N,246,246,2,3.5,0,0.5,0,0,0.3,4.3
2,6/3/2017 12:46,6/3/2017 12:52,1,0.6,1,N,186,68,1,5.5,0,0.5,1.26,0,0.3,7.56
1,03/28/2017 9:40:33 AM,03/28/2017 9:48:02 AM,1,0.9,1,N,238,239,2,7,0,0.5,0,0,0.3,7.8
2,12/13/2017 2:02:39 AM,12/13/2017 2:03:08 AM,6,0.12,1,N,161,161,3,-2.5,-0.5,-0.5,0,0,-0.3,-3.8
2,1/4/2017 22:16,1/4/2017 22:25,1,1.22,1,N,48,162,2,7.5,0.5,0.5,0,0,0.3,8.8
2,07/20/2017 1:21:55 PM,07/20/2017 2:21:20 PM,1,17.86,3,N,170,1,1,78,0,0,0,16.5,0.3,94.8
1,4/8/2017 15:57,4/8/2017 16:11,3,1.7,1,N,48,142,1,10,0,0.5,2.7,0,0.3,13.5
2,02/19/2017 5:42:44 PM,02/19/2017 5:51:22 PM,3,0.7,1,N,230,162,2,7,0,0.5,0,0,0.3,7.8
1,02/22/2017 4:01:44 AM,02/22/2017 4:01:53 AM,1,0,1,N,90,90,3,2.5,0.5,0.5,0,0,0.3,3.8
2,04/15/2017 4:05:24 PM,04/15/2017 4:19:30 PM,1,1.42,1,N,162,237,1,10,0,0.5,1,0,0.3,11.8
1,09/22/2017 5:23:18 PM,09/22/2017 5:28:41 PM,1,0.9,1,N,238,24,1,6,1,0.5,1.2,0,0.3,9
2,02/20/2017 10:55:58 AM,02/20/2017 11:24:16 AM,1,8.8,1,N,161,181,2,29,0,0.5,0,0,0.3,29.8
2,01/14/2017 7:04:51 PM,01/14/2017 7:05:01 PM,2,0.02,1,N,106,106,2,2.5,0,0.5,0,0,0.3,3.3
2,12/27/2017 12:40:46 PM,12/27/2017 12:56:36 PM,6,1.28,1,N,186,230,2,11,0,0.5,0,0,0.3,11.8
1,04/20/2017 10:15:54 AM,04/20/2017 10:23:19 AM,1,0.4,1,N,236,236,1,6,0,0.5,0.34,0,0.3,7.14
2,04/20/2017 9:29:29 PM,04/20/2017 9:33:16 PM,1,0.79,1,N,107,107,2,5,0.5,0.5,0,0,0.3,6.3
2,08/19/2017 9:35:15 PM,08/19/2017 9:45:17 PM,1,1.7,1,N,234,144,1,8.5,0.5,0.5,1.96,0,0.3,11.76
2,08/27/2017 10:13:17 PM,08/27/2017 10:23:12 PM,1,2.19,1,N,239,48,1,10,0.5,0.5,2.82,0,0.3,14.12
1,4/1/2017 17:45,4/1/2017 17:54,1,0.9,1,N,230,162,2,7,0,0.5,0,0,0.3,7.8
2,06/22/2017 10:34:30 AM,06/22/2017 10:47:22 AM,1,1,1,N,113,234,1,9,0,0.5,1.96,0,0.3,11.76
1,02/18/2017 2:34:19 PM,02/18/2017 2:48:50 PM,1,2.5,1,N,246,249,1,12.5,0,0.5,3.95,0,0.3,17.25
2,12/9/2017 17:07,12/9/2017 17:28,1,3.42,1,N,79,141,1,15.5,0,0.5,3.26,0,0.3,19.56
1,06/20/2017 1:33:27 PM,06/20/2017 1:49:39 PM,1,1.7,1,N,186,234,2,11.5,0,0.5,0,0,0.3,12.3
2,6/3/2017 2:28,6/3/2017 2:42,1,2.42,1,N,148,90,1,11.5,0.5,0.5,1,0,0.3,13.8
2,2/1/2017 7:28,2/1/2017 7:36,1,2.89,1,N,262,137,2,10.5,0,0.5,0,0,0.3,11.3
2,11/17/2017 7:01:30 PM,11/17/2017 7:05:10 PM,1,0.64,1,N,236,236,1,4.5,1,0.5,1.26,0,0.3,7.56
1,01/15/2017 11:45:27 AM,01/15/2017 11:56:34 AM,1,2,1,N,238,263,1,10,0,0.5,2.15,0,0.3,12.95
2,11/28/2017 7:07:53 PM,11/28/2017 7:21:56 PM,5,1.97,1,N,233,140,1,10.5,1,0.5,3.08,0,0.3,15.38
2,09/21/2017 10:10:06 PM,09/21/2017 10:14:26 PM,1,1.03,1,N,255,112,2,5.5,0.5,0.5,0,0,0.3,6.8
2,1/3/2017 9:24,1/3/2017 9:38,1,1.77,1,N,107,144,1,10,0,0.5,1,0,0.3,11.8
1,01/20/2017 5:48:11 PM,01/20/2017 6:27:15 PM,1,8.6,1,N,138,236,1,31,1,0.5,7.65,5.54,0.3,45.99
1,03/15/2017 6:53:06 AM,03/15/2017 6:59:47 AM,1,1,1,N,230,161,1,6.5,0,0.5,1.45,0,0.3,8.75
1,04/18/2017 10:30:15 PM,04/18/2017 10:32:30 PM,1,0.9,1,N,75,74,1,4.5,0.5,0.5,0,0,0.3,5.8
2,02/26/2017 4:41:26 PM,02/26/2017 5:21:21 PM,1,13.31,1,N,138,61,1,41,0,0.5,5,0,0.3,46.8
2,03/17/2017 8:02:10 PM,03/17/2017 8:36:45 PM,5,5.29,1,N,107,238,1,23.5,0.5,0.5,4.96,0,0.3,29.76
1,04/13/2017 8:27:27 PM,04/13/2017 8:38:00 PM,1,1.5,1,N,161,234,1,8.5,0.5,0.5,1.95,0,0.3,11.75
2,06/18/2017 1:35:30 PM,06/18/2017 1:57:07 PM,2,7.48,1,N,161,231,1,24,0,0.5,2,0,0.3,26.8
1,11/4/2017 17:23,11/4/2017 17:53,1,1.6,1,N,158,79,1,18,0,0.5,3.76,0,0.3,22.56
2,12/12/2017 8:41,12/12/2017 9:13,5,6.98,1,N,237,87,1,27,0,0.5,8.34,0,0.3,36.14
2,08/24/2017 6:53:27 PM,08/24/2017 7:24:38 PM,1,4.33,1,N,234,262,1,21.5,1,0.5,4.66,0,0.3,27.96
1,6/9/2017 8:17,6/9/2017 8:28,1,4.6,1,N,132,10,2,15,0,0.5,0,0,0.3,15.8
1,2/6/2017 9:05,2/6/2017 9:13,1,0.8,1,N,186,107,1,6.5,0,0.5,1.45,0,0.3,8.75
1,06/27/2017 8:30:15 PM,06/27/2017 8:43:11 PM,2,2,1,N,79,90,1,10.5,0.5,0.5,2.35,0,0.3,14.15
2,11/6/2017 19:43,11/6/2017 19:47,1,0.42,1,N,43,236,1,4,1,0.5,0.87,0,0.3,6.67
1,06/19/2017 7:52:27 AM,06/19/2017 8:13:40 AM,1,3.2,1,N,158,162,2,15.5,0,0.5,0,0,0.3,16.3
2,12/21/2017 9:31:12 PM,12/21/2017 10:11:58 PM,6,18.17,1,N,132,145,1,51.5,0.5,0.5,0,0,0.3,52.8
1,5/4/2017 9:51,5/4/2017 10:07,1,1.2,1,N,113,137,2,10.5,0,0.5,0,0,0.3,11.3
1,09/30/2017 6:23:44 PM,09/30/2017 6:36:11 PM,2,1.7,1,N,107,114,1,10,0,0.5,1.62,0,0.3,12.42
2,01/22/2017 5:52:57 AM,01/22/2017 5:54:43 AM,3,0.68,1,N,237,140,1,4,0.5,0.5,1.06,0,0.3,6.36
1,7/9/2017 15:10,7/9/2017 15:15,1,0.6,1,N,209,88,2,5,0,0.5,0,0,0.3,5.8
1,1/7/2017 6:28,1/7/2017 6:39,1,2.1,1,N,186,229,2,10,0,0.5,0,0,0.3,10.8
2,05/18/2017 4:00:27 PM,05/18/2017 4:23:45 PM,1,1.4,1,N,230,164,2,14,1,0.5,0,0,0.3,15.8
1,11/2/2017 7:59,11/2/2017 8:09,1,1.2,1,N,237,230,1,8,0,0.5,1.75,0,0.3,10.55
2,3/10/2017 13:11,3/10/2017 13:23,5,1.25,1,N,158,234,2,9,0,0.5,0,0,0.3,9.8
1,10/21/2017 8:55:05 AM,10/21/2017 9:07:10 AM,4,2.4,1,N,162,68,2,10,0,0.5,0,0,0.3,10.8
2,2/10/2017 9:46,2/10/2017 10:18,5,5.55,1,N,166,100,1,24.5,0,0.5,1,0,0.3,26.3
2,05/16/2017 5:00:25 PM,05/16/2017 5:10:49 PM,2,0.9,1,N,237,43,1,8,1,0.5,1.96,0,0.3,11.76
2,4/11/2017 2:33,4/11/2017 2:43,6,4.44,1,N,164,75,1,14,0.5,0.5,3.82,0,0.3,19.12
2,1/12/2017 21:24,1/12/2017 22:00,1,7.66,1,N,164,112,1,29,0.5,0.5,4,0,0.3,34.3
2,1/11/2017 21:22,1/11/2017 21:24,3,0.42,1,N,87,261,2,3.5,0.5,0.5,0,0,0.3,4.8
2,12/28/2017 3:18:01 PM,12/28/2017 3:26:09 PM,1,1.21,1,N,237,236,2,7.5,0,0.5,0,0,0.3,8.3
2,7/9/2017 14:02,7/9/2017 14:10,1,1.35,1,N,137,162,2,7.5,0,0.5,0,0,0.3,8.3
2,06/29/2017 7:52:39 AM,06/29/2017 7:56:56 AM,5,0.91,1,N,48,230,1,5,0,0.5,1.16,0,0.3,6.96
2,5/12/2017 10:25,5/12/2017 10:29,5,0.7,1,N,90,68,1,4.5,0,0.5,1.06,0,0.3,6.36
2,11/4/2017 23:04,11/4/2017 23:22,2,2.23,1,N,79,87,1,13,0.5,0.5,1.7,0,0.3,16
2,5/7/2017 2:14,5/7/2017 2:30,2,3.39,1,N,141,68,1,13.5,0.5,0.5,2.96,0,0.3,17.76
2,3/5/2017 16:00,3/5/2017 16:03,1,0.41,1,N,238,238,2,4,0,0.5,0,0,0.3,4.8
2,12/18/2017 1:08:13 PM,12/18/2017 1:22:34 PM,1,2.66,1,N,234,13,1,12,0,0.5,2.56,0,0.3,15.36
2,09/24/2017 11:45:45 PM,09/25/2017 12:15:14 AM,1,17.99,2,N,132,234,1,52,0,0.5,14.64,5.76,0.3,73.2
1,11/29/2017 7:11:40 PM,11/29/2017 7:16:02 PM,1,0.8,1,N,100,234,1,5,1,0.5,1.35,0,0.3,8.15
2,02/18/2017 6:53:13 AM,02/18/2017 7:00:42 AM,1,1.09,1,N,137,100,1,6.5,0,0.5,0.7,0,0.3,8
1,11/4/2017 4:02,11/4/2017 4:10,1,2.6,1,N,65,217,2,10.5,0.5,0.5,0,0,0.3,11.8
2,04/22/2017 12:16:33 PM,04/22/2017 12:23:26 PM,6,0.77,1,N,229,237,1,6.5,0,0.5,1.82,0,0.3,9.12
2,03/18/2017 7:41:47 PM,03/18/2017 7:49:42 PM,1,0.69,1,N,249,90,2,6.5,0,0.5,0,0,0.3,7.3
1,11/4/2017 19:48,11/4/2017 20:04,1,2.5,1,N,75,229,1,12.5,0,0.5,1.8,0,0.3,15.1
1,2/2/2017 12:34,2/2/2017 13:02,1,7.4,1,N,87,236,1,27,0,0.5,5.55,0,0.3,33.35
1,12/14/2017 4:16:19 PM,12/14/2017 4:39:23 PM,1,3.5,1,N,170,263,1,16.5,1,0.5,2.75,0,0.3,21.05
1,02/28/2017 6:30:05 PM,02/28/2017 7:09:55 PM,1,18.4,2,N,132,48,2,52,4.5,0.5,0,5.54,0.3,62.84
2,5/9/2017 18:12,5/9/2017 18:23,1,1.46,1,N,90,79,1,9,1,0.5,2.16,0,0.3,12.96
1,07/22/2017 9:24:22 AM,07/22/2017 9:33:08 AM,1,1.1,1,N,230,162,1,7.5,0,0.5,1.5,0,0.3,9.8
1,03/16/2017 12:16:13 AM,03/16/2017 12:22:42 AM,1,1.2,1,N,137,233,1,6.5,0.5,0.5,1.55,0,0.3,9.35
1,04/23/2017 2:59:12 PM,04/23/2017 3:05:50 PM,1,1,1,N,68,249,2,6.5,0,0.5,0,0,0.3,7.3
2,12/9/2017 16:58,12/9/2017 17:03,1,0.75,1,N,263,263,1,5.5,0,0.5,1.26,0,0.3,7.56
2,4/4/2017 9:29,4/4/2017 9:38,1,0.7,1,N,186,48,1,7,0,0.5,1.56,0,0.3,9.36
1,10/6/2017 8:44,10/6/2017 9:03,2,4.5,1,N,50,13,1,16.5,0,0.5,3.45,0,0.3,20.75
1,07/26/2017 8:39:46 PM,07/26/2017 9:10:33 PM,1,5.9,1,N,68,202,1,23.5,0.5,0.5,4.95,0,0.3,29.75
2,11/11/2017 1:08,11/11/2017 1:15,1,0.84,1,N,234,107,1,6,0.5,0.5,1.46,0,0.3,8.76
2,11/21/2017 9:58:20 AM,11/21/2017 10:11:05 AM,3,0.7,1,N,170,100,1,8.5,0,0.5,1,0,0.3,10.3
1,1/1/2017 23:42,1/2/2017 0:04,1,9.2,1,N,132,177,1,28.5,0.5,0.5,3,0,0.3,32.8
2,6/2/2017 8:56,6/2/2017 9:13,1,2.12,1,N,113,13,1,12,0,0.5,2,0,0.3,14.8
1,09/22/2017 11:14:49 PM,09/22/2017 11:32:31 PM,1,3.1,1,N,255,97,1,14.5,0.5,0.5,3.15,0,0.3,18.95
