,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
109812389,2,12/27/2017 5:40:19 PM,12/27/2017 6:01:03 PM,1,8.32,1,N,138,116,1,25.5,1,0.5,5,5.76,0.3,38.06
8149506,2,02/03/2017 8:40:17 PM,02/03/2017 8:44:15 PM,2,0.95,1,N,161,237,1,5.5,0.5,0.5,1.02,0,0.3,7.82
1731352,2,01/20/2017 7:57:42 PM,01/20/2017 8:05:12 PM,1,0.66,1,N,100,186,1,6.5,0.5,0.5,1,0,0.3,8.8
49136402,1,06/07/2017 10:52:36 PM,06/07/2017 11:07:32 PM,1,3.8,1,N,186,13,1,14.5,0.5,0.5,3.15,0,0.3,18.95
36994607,1,05/01/2017 10:09:25 PM,05/01/2017 10:22:08 PM,1,2.4,1,N,239,262,1,11,0.5,0.5,3.05,0,0.3,15.35
43435021,2,05/15/2017 8:22:26 AM,05/15/2017 8:57:04 AM,2,4.24,1,N,43,186,1,22.5,0,0.5,4.66,0,0.3,27.96
94141215,2,11/07/2017 7:38:58 AM,11/07/2017 7:50:30 AM,1,1.77,1,N,239,24,2,9.5,0,0.5,0,0,0.3,10.3
92139496,1,10/31/2017 10:24:38 PM,10/31/2017 10:46:52 PM,1,2.4,1,N,79,186,1,15,0.5,0.5,3.25,0,0.3,19.55
102628877,1,12/04/2017 5:39:14 PM,12/04/2017 5:56:05 PM,1,2.5,1,N,114,246,2,12.5,1,0.5,0,0,0.3,14.3
70629213,1,08/21/2017 12:40:25 PM,08/21/2017 1:12:31 PM,3,15.2,1,N,264,264,1,42.5,0,0.5,5,0,0.3,48.3
46127698,1,05/29/2017 9:48:43 PM,05/29/2017 9:57:47 PM,2,2.5,1,N,234,231,1,9.5,0.5,0.5,1.5,0,0.3,12.3
75002196,2,09/07/2017 8:10:12 AM,09/07/2017 8:15:38 AM,1,0.99,1,N,79,249,1,6,0,0.5,3,0,0.3,9.8
83762805,1,10/05/2017 6:49:25 PM,10/05/2017 7:01:35 PM,2,2.2,1,N,50,239,1,10.5,1,0.5,1.6,0,0.3,13.9
77753688,1,09/15/2017 7:17:58 PM,09/15/2017 7:54:54 PM,2,3.3,1,N,229,68,1,22,1,0.5,4.75,0,0.3,28.55
30683765,2,04/15/2017 1:56:10 PM,04/15/2017 2:03:10 PM,1,1.13,1,N,239,142,2,7,0,0.5,0,0,0.3,7.8
18619229,2,03/05/2017 7:53:21 PM,03/05/2017 7:55:53 PM,1,0.43,1,N,249,158,1,4,0,0.5,0.96,0,0.3,5.76
80873525,2,09/26/2017 11:56:19 AM,09/26/2017 12:01:58 PM,1,1.72,1,N,28,95,2,7.5,0,0.5,0,0,0.3,8.3
4925500,1,01/25/2017 6:33:16 PM,01/25/2017 6:55:51 PM,1,3.2,1,N,162,239,1,16,1,0.5,2,0,0.3,19.8
68488132,2,08/13/2017 10:01:30 AM,08/13/2017 10:22:20 AM,6,10.01,1,N,237,138,1,29,0,0.5,8.89,5.76,0.3,44.45
35665572,1,04/11/2017 4:13:04 PM,04/11/2017 4:18:29 PM,1,0.8,1,N,151,238,1,6,1,0.5,2.3,0,0.3,10.1
4586103,2,01/24/2017 6:03:38 PM,01/24/2017 6:09:15 PM,1,1.35,1,N,231,249,1,6,1,0.5,1,0,0.3,8.8
15252115,2,02/25/2017 6:11:36 PM,02/25/2017 6:45:37 PM,5,3.85,1,N,161,148,2,21.5,0,0.5,0,0,0.3,22.3
97717163,2,11/17/2017 10:09:03 PM,11/17/2017 10:29:09 PM,5,1.6,1,N,234,100,2,12.5,0.5,0.5,0,0,0.3,13.8
10679801,1,02/13/2017 4:25:41 PM,02/13/2017 4:55:35 PM,1,4.2,1,N,140,166,2,21,1,0.5,0,0,0.3,22.8
45904750,1,05/28/2017 9:33:34 PM,05/28/2017 9:41:22 PM,1,2.1,1,N,24,142,1,8.5,0.5,0.5,1.25,0,0.3,11.05
61756426,2,07/20/2017 5:31:40 PM,07/20/2017 5:52:46 PM,1,0.78,1,N,161,163,1,13,1,0.5,2.96,0,0.3,17.76
57809978,2,07/07/2017 5:23:56 AM,07/07/2017 5:26:24 AM,5,0.74,1,N,237,140,1,4.5,0.5,0.5,1.16,0,0.3,6.96
101385456,2,11/30/2017 9:06:14 PM,11/30/2017 9:14:01 PM,4,0.99,1,N,230,164,1,7,0.5,0.5,1,0,0.3,9.3
66374070,1,08/05/2017 3:32:48 PM,08/05/2017 3:39:57 PM,1,1.3,1,N,48,239,2,7,0,0.5,0,0,0.3,7.8
97847836,2,11/18/2017 10:33:09 AM,11/18/2017 10:45:24 AM,6,2.21,1,N,186,211,1,10.5,0,0.5,1.7,0,0.3,13
5585683,1,01/27/2017 2:58:47 PM,01/27/2017 3:15:53 PM,3,1.9,1,N,113,231,1,12.5,0,0.5,2,0,0.3,15.3
53780951,2,06/24/2017 7:02:13 AM,06/24/2017 7:09:00 AM,1,1.32,1,N,48,164,1,7,0,0.5,1.1,0,0.3,8.9
97687887,1,11/17/2017 8:45:06 PM,11/17/2017 8:54:02 PM,2,0.5,1,N,186,100,2,7,0.5,0.5,0,0,0.3,8.3
64353574,2,07/29/2017 1:22:34 PM,07/29/2017 1:49:07 PM,1,4.93,1,N,114,236,1,20,0,0.5,2,0,0.3,22.8
99005326,1,11/22/2017 1:15:43 AM,11/22/2017 1:23:38 AM,1,1.4,1,N,125,231,1,7.5,0.5,0.5,1.75,0,0.3,10.55
55997232,2,06/09/2017 4:47:06 PM,06/09/2017 5:14:38 PM,1,2.52,1,N,236,161,1,18,1,0.5,3.96,0,0.3,23.76
35730524,2,04/11/2017 7:35:31 PM,04/11/2017 7:51:12 PM,1,2.69,1,N,142,164,2,12,1,0.5,0,0,0.3,13.8
8807999,2,02/05/2017 5:46:38 PM,02/05/2017 5:57:53 PM,1,1.5,1,N,170,113,1,8.5,0,0.5,1,0,0.3,10.3
85776361,2,10/12/2017 8:42:25 AM,10/12/2017 8:57:22 AM,1,1.36,1,N,140,237,1,10.5,0,0.5,2.26,0,0.3,13.56
42385863,2,05/12/2017 8:52:40 AM,05/12/2017 9:09:29 AM,1,1.52,1,N,164,163,1,11.5,0,0.5,2.46,0,0.3,14.76
99292612,1,11/23/2017 12:31:38 AM,11/23/2017 12:45:00 AM,1,4.5,1,N,48,41,2,14.5,0.5,0.5,0,0,0.3,15.8
95620783,2,11/11/2017 1:39:55 PM,11/11/2017 2:53:05 PM,1,13.61,1,N,132,181,1,55,0,0.5,11.16,0,0.3,66.96
68737038,1,08/14/2017 12:26:31 PM,08/14/2017 12:49:29 PM,3,4.5,1,N,48,13,2,19,0,0.5,0,0,0.3,19.8
21011777,1,03/13/2017 3:40:17 PM,03/13/2017 3:48:35 PM,1,1.1,1,N,186,68,1,7.5,0,0.5,1.65,0,0.3,9.95
60404871,2,07/16/2017 1:33:20 AM,07/16/2017 1:38:08 AM,1,1.29,1,N,163,164,1,6,0.5,0.5,1.46,0,0.3,8.76
73644576,2,09/01/2017 7:03:24 PM,09/01/2017 7:11:10 PM,2,1.54,1,N,186,163,2,7.5,1,0.5,0,0,0.3,9.3
40020953,1,05/17/2017 9:16:15 PM,05/17/2017 9:22:45 PM,2,1.3,1,N,249,246,2,6.5,0.5,0.5,0,0,0.3,7.8
93428133,1,11/04/2017 7:29:21 PM,11/04/2017 7:37:57 PM,1,1,1,N,164,113,1,7,0,0.5,1.55,0,0.3,9.35
77252083,1,09/14/2017 10:57:36 AM,09/14/2017 11:08:46 AM,1,1.3,1,N,237,142,1,9,0,0.5,1.95,0,0.3,11.75
42880449,1,05/13/2017 2:01:05 PM,05/13/2017 2:05:15 PM,1,0.7,1,N,234,170,1,5,0,0.5,0,0,0.3,5.8
83746492,1,10/05/2017 5:05:41 PM,10/05/2017 5:13:12 PM,2,1.1,1,N,246,230,1,7,1,0.5,2,0,0.3,10.8
85346238,2,10/10/2017 8:17:38 PM,10/10/2017 8:24:12 PM,1,1.24,1,N,48,246,1,6.5,0.5,0.5,1.56,0,0.3,9.36
23471727,2,03/21/2017 11:24:31 AM,03/21/2017 11:49:47 AM,1,8.18,1,N,87,75,1,26,0,0.5,5.36,0,0.3,32.16
17894773,2,03/04/2017 1:13:55 AM,03/04/2017 1:25:26 AM,1,1.7,1,N,114,13,1,9.5,0.5,0.5,1,0,0.3,11.8
103523373,2,12/07/2017 10:30:16 AM,12/07/2017 10:40:06 AM,1,1.36,1,N,68,158,1,8,0,0.5,1.76,0,0.3,10.56
9218026,2,02/09/2017 8:26:20 AM,02/09/2017 8:43:56 AM,1,2.19,1,N,161,107,2,12,0,0.5,0,0,0.3,12.8
98579619,2,11/20/2017 5:03:01 PM,11/20/2017 5:13:08 PM,1,1.25,1,N,142,237,1,8,1,0.5,1.96,0,0.3,11.76
72512970,2,08/28/2017 3:04:32 PM,08/28/2017 3:19:07 PM,1,1.42,1,N,161,50,1,10.5,0,0.5,2.82,0,0.3,14.12
63894436,2,07/27/2017 10:53:32 PM,07/27/2017 10:56:05 PM,1,0.45,1,N,237,161,2,4,0.5,0.5,0,0,0.3,5.3
98169947,1,11/19/2017 8:25:17 AM,11/19/2017 8:36:54 AM,1,6.7,1,N,138,121,2,20,0,0.5,0,0,0.3,20.8
108077328,1,12/20/2017 7:15:56 PM,12/20/2017 7:25:36 PM,1,2.3,1,N,50,238,1,10,1,0.5,2.3,0,0.3,14.1
82727537,2,10/02/2017 10:17:30 AM,10/02/2017 10:25:56 AM,1,1.15,1,N,186,50,1,7,0,0.5,1.56,0,0.3,9.36
59581492,2,07/13/2017 11:17:26 AM,07/13/2017 11:23:54 AM,2,0.68,1,N,158,249,2,5.5,0,0.5,0,0,0.3,6.3
67332929,2,08/09/2017 8:32:09 AM,08/09/2017 9:31:11 AM,1,15.89,1,N,138,87,1,53,0,0.5,10,5.76,0.3,69.56
80435538,2,09/24/2017 7:44:28 PM,09/24/2017 8:10:47 PM,4,5.04,1,N,13,230,2,21,0,0.5,0,0,0.3,21.8
16208806,2,02/28/2017 5:40:20 PM,02/28/2017 5:55:25 PM,1,1.46,1,N,237,164,1,10.5,1,0.5,3.69,0,0.3,15.99
1696801,1,01/20/2017 6:21:58 PM,01/20/2017 6:34:17 PM,1,1,1,N,181,97,2,9,1,0.5,0,0,0.3,10.8
78660848,1,09/18/2017 8:50:53 PM,09/18/2017 8:51:03 PM,1,0,1,N,145,145,2,2.5,0.5,0.5,0,0,0.3,3.8
103404868,2,12/06/2017 11:37:08 PM,12/07/2017 12:06:19 AM,1,18.93,2,N,132,79,2,52,0,0.5,0,0,0.3,52.8
45403213,1,05/26/2017 10:34:08 PM,05/26/2017 10:39:37 PM,2,0.6,1,N,144,211,2,5,0.5,0.5,0,0,0.3,6.3
96441112,2,11/14/2017 7:32:28 AM,11/14/2017 8:22:59 AM,1,15.48,1,N,138,88,1,45,0,0.5,8,5.76,0.3,59.56
112643753,1,01/19/2017 12:03:42 AM,01/19/2017 12:09:55 AM,1,1.1,1,N,230,234,2,6,0.5,0.5,0,0,0.3,7.3
5414095,1,01/27/2017 1:37:01 AM,01/27/2017 1:52:31 AM,1,3.8,1,N,148,225,2,15,0.5,0.5,0,0,0.3,16.3
31150737,2,04/16/2017 11:08:31 PM,04/16/2017 11:24:44 PM,1,6.02,1,N,229,168,2,19.5,0.5,0.5,0,0,0.3,20.8
18431349,1,03/05/2017 10:04:43 AM,03/05/2017 10:13:55 AM,1,1.8,1,N,186,50,2,8.5,0,0.5,0,0,0.3,9.3
21230173,2,03/14/2017 5:21:47 PM,03/14/2017 5:26:40 PM,1,1.74,1,N,262,74,1,7,1,0.5,1.76,0,0.3,10.56
11984378,1,02/15/2017 6:11:43 PM,02/15/2017 6:15:55 PM,1,0.2,1,N,162,229,2,4.5,1,0.5,0,0,0.3,6.3
36248435,2,04/29/2017 1:26:16 PM,04/29/2017 1:37:35 PM,1,2.06,1,N,24,75,1,10,0,0.5,2.16,0,0.3,12.96
908811,1,01/04/2017 7:34:54 AM,01/04/2017 7:45:13 AM,1,1.2,1,N,162,141,2,8,0,0.5,0,0,0.3,8.8
99370151,2,11/23/2017 1:53:43 PM,11/23/2017 2:03:20 PM,1,0.51,1,N,158,114,1,7.5,0,0.5,0,0,0.3,8.3
4650405,2,01/24/2017 9:08:02 PM,01/24/2017 9:16:46 PM,1,1.65,1,N,161,137,1,8,0.5,0.5,0,0,0.3,9.3
100659749,1,11/28/2017 4:05:55 PM,11/28/2017 4:08:30 PM,1,0.6,1,N,48,68,2,4,1,0.5,0,0,0.3,5.8
70511097,2,08/20/2017 9:14:07 PM,08/20/2017 9:21:40 PM,5,1.12,1,N,249,211,2,7,0.5,0.5,0,0,0.3,8.3
91628851,1,10/30/2017 9:50:34 AM,10/30/2017 10:32:09 AM,3,3.7,1,N,238,186,2,25.5,0,0.5,0,0,0.3,26.3
66539094,2,08/06/2017 4:23:26 AM,08/06/2017 4:33:36 AM,1,1.52,1,N,42,152,2,8.5,0.5,0.5,0,0,0.3,9.8
43937108,2,05/20/2017 7:43:58 PM,05/20/2017 7:51:43 PM,1,1.36,1,N,142,238,1,7.5,0,0.5,1.66,0,0.3,9.96
68365099,1,08/12/2017 7:23:20 PM,08/12/2017 7:52:16 PM,1,5,1,N,65,230,2,21,0,0.5,0,0,0.3,21.8
61995445,2,07/21/2017 11:25:39 AM,07/21/2017 11:30:49 AM,1,0.76,1,N,100,230,2,5.5,0,0.5,0,0,0.3,6.3
12583897,2,02/17/2017 10:59:41 AM,02/17/2017 11:11:47 AM,1,2.15,1,N,263,229,1,10,0,0.5,2.16,0,0.3,12.96
19559304,2,03/08/2017 4:00:15 PM,03/08/2017 4:07:11 PM,1,0.67,1,N,170,186,1,6,1,0.5,1,0,0.3,8.8
82971932,1,10/03/2017 7:47:59 AM,10/03/2017 8:09:22 AM,2,1.7,1,N,161,234,2,14,0,0.5,0,0,0.3,14.8
74025814,1,09/03/2017 1:52:44 PM,09/03/2017 2:09:06 PM,2,5.2,1,N,223,93,3,18.5,0,0.5,0,0,0.3,19.3
44474468,2,05/24/2017 6:58:45 AM,05/24/2017 7:02:04 AM,1,0.48,1,N,75,75,2,4,0,0.5,0,0,0.3,4.8
19343693,1,03/07/2017 11:51:39 PM,03/07/2017 11:57:50 PM,1,2.1,1,N,264,264,1,8,0.5,0.5,1.85,0,0.3,11.15
65108640,2,08/01/2017 11:23:05 AM,08/01/2017 11:47:02 AM,1,2.16,1,N,162,234,1,15.5,0,0.5,3.26,0,0.3,19.56
23558531,1,03/21/2017 4:37:30 PM,03/21/2017 4:47:24 PM,1,1.4,1,N,114,90,1,8,1,0.5,1,0,0.3,10.8
32548252,2,04/28/2017 9:06:17 PM,04/28/2017 9:28:11 PM,1,4.33,1,N,162,74,1,18,0.5,0.5,5.79,0,0.3,25.09
2335254,2,01/09/2017 7:56:06 PM,01/09/2017 8:28:06 PM,1,16.48,1,N,132,256,1,45.5,1,0.5,9.46,0,0.3,56.76
107267738,1,12/18/2017 10:09:30 AM,12/18/2017 10:34:21 AM,1,4.9,1,N,170,87,1,21.5,0,0.5,4.45,0,0.3,26.75
17867190,2,03/03/2017 11:48:26 PM,03/04/2017 12:01:25 AM,1,2.81,1,N,170,236,1,12,0.5,0.5,2,0,0.3,15.3
10786171,1,02/13/2017 9:13:32 PM,02/13/2017 9:25:26 PM,1,2.4,1,N,263,48,1,11,0.5,0.5,0,0,0.3,12.3
51426675,1,06/17/2017 5:50:21 PM,06/17/2017 5:52:15 PM,2,0.6,1,N,141,141,1,4,0,0.5,1.4,0,0.3,6.2
15480005,2,02/26/2017 10:04:11 AM,02/26/2017 10:08:15 AM,1,1.01,1,N,148,107,2,5.5,0,0.5,0,0,0.3,6.3
91558148,2,10/29/2017 11:07:52 PM,10/29/2017 11:26:13 PM,1,6,1,N,48,116,1,19.5,0.5,0.5,3,0,0.3,23.8
113080439,2,01/06/2017 8:29:21 PM,01/06/2017 8:34:10 PM,1,0.61,1,N,107,137,1,5,0.5,0.5,1.26,0,0.3,7.56
30547852,2,04/15/2017 12:40:14 AM,04/15/2017 12:55:17 AM,4,2,1,N,234,148,1,11,0.5,0.5,2,0,0.3,14.3
78596740,2,09/18/2017 3:09:56 PM,09/18/2017 3:19:38 PM,6,1.89,1,N,107,232,2,9,0,0.5,0,0,0.3,9.8
105767060,2,12/13/2017 10:31:09 PM,12/13/2017 10:47:16 PM,3,2.24,1,N,163,68,1,12.5,0.5,0.5,2,0,0.3,15.8
65418213,1,08/02/2017 12:33:00 PM,08/02/2017 12:50:03 PM,1,1.9,1,N,230,234,1,12,0,0.5,3.2,0,0.3,16
74125466,2,09/03/2017 9:12:11 PM,09/03/2017 9:20:44 PM,1,1.16,1,N,164,161,2,7.5,0.5,0.5,0,0,0.3,8.8
86332466,1,10/13/2017 8:06:58 PM,10/13/2017 8:13:06 PM,1,0.5,1,N,137,170,4,5.5,0.5,0.5,0,0,0.3,6.8
99606914,1,11/24/2017 5:26:07 PM,11/24/2017 5:51:18 PM,1,2.6,1,N,161,144,2,17,1,0.5,0,0,0.3,18.8
83480088,1,10/04/2017 7:46:24 PM,10/04/2017 7:46:50 PM,1,0,1,N,132,132,2,2.5,1,0.5,0,0,0.3,4.3
83051810,2,10/03/2017 1:29:14 PM,10/03/2017 1:37:17 PM,1,1.21,1,N,163,237,1,7,0,0.5,1.56,0,0.3,9.36
44593620,1,05/24/2017 2:00:28 PM,05/24/2017 2:18:00 PM,2,4.4,1,N,137,231,1,18,0,0.5,3.38,0,0.3,22.18
28216074,2,04/05/2017 7:39:54 PM,04/05/2017 7:44:19 PM,1,0.54,1,N,161,229,1,4.5,1,0.5,1,0,0.3,7.3
74883372,2,09/06/2017 7:59:31 PM,09/06/2017 8:21:27 PM,5,7.32,1,N,237,88,1,24,0.5,0.5,5.06,0,0.3,30.36
78242984,1,09/17/2017 8:13:33 AM,09/17/2017 8:19:08 AM,1,1.4,1,N,48,164,2,6.5,0,0.5,0,0,0.3,7.3
65050769,2,08/01/2017 7:47:52 AM,08/01/2017 8:03:28 AM,1,2.81,1,N,249,161,1,12.5,0,0.5,2.66,0,0.3,15.96
107152846,2,12/17/2017 8:29:26 PM,12/17/2017 8:35:37 PM,2,0.92,1,N,79,68,1,6,0.5,0.5,1.46,0,0.3,8.76
2478213,1,01/10/2017 10:12:25 AM,01/10/2017 10:28:11 AM,1,1.9,1,N,229,43,1,12,0,0.5,2.55,0,0.3,15.35
58127070,2,07/08/2017 6:08:05 AM,07/08/2017 6:11:21 AM,1,0.62,1,N,4,4,2,4.5,0,0.5,0,0,0.3,5.3
70822,1,01/19/2017 7:48:45 PM,01/19/2017 7:57:05 PM,1,2.1,1,N,151,142,2,8.5,1,0.5,0,0,0.3,10.3
7909699,2,02/03/2017 8:14:02 AM,02/03/2017 8:15:45 AM,1,0.24,1,N,236,236,1,3.5,0,0.5,0.86,0,0.3,5.16
34288229,2,04/25/2017 5:40:53 PM,04/25/2017 6:01:05 PM,1,1.39,1,N,143,163,1,13,1,0.5,3.7,0,0.3,18.5
112088891,1,01/05/2017 4:25:59 PM,01/05/2017 4:55:08 PM,1,3.5,1,N,114,141,1,19.5,1,0.5,2,0,0.3,23.3
55099978,2,06/30/2017 8:10:02 PM,06/30/2017 8:18:07 PM,1,0.84,1,N,113,79,1,7,0.5,0.5,2.08,0,0.3,10.38
51408573,2,06/17/2017 4:39:27 PM,06/17/2017 4:53:42 PM,5,2.68,1,N,17,37,1,11.5,0,0.5,2.46,0,0.3,14.76
25325395,2,03/28/2017 9:57:44 AM,03/28/2017 10:26:35 AM,2,10.91,1,N,138,182,1,32.5,0,0.5,7.81,5.76,0.3,46.87
29247776,1,04/08/2017 2:59:12 PM,04/08/2017 3:37:07 PM,1,4.5,1,N,161,88,2,23.5,0,0.5,0,0,0.3,24.3
53255660,1,06/22/2017 9:20:13 PM,06/22/2017 9:31:04 PM,1,1.4,1,N,162,170,1,8.5,0.5,0.5,1.95,0,0.3,11.75
85738384,1,10/12/2017 5:36:49 AM,10/12/2017 5:44:50 AM,1,2,1,N,170,113,1,8.5,0.5,0.5,1.95,0,0.3,11.75
35259871,1,04/10/2017 9:46:18 AM,04/10/2017 9:47:34 AM,1,0.4,1,N,246,246,2,3.5,0,0.5,0,0,0.3,4.3
47927948,2,06/03/2017 12:46:06 PM,06/03/2017 12:52:18 PM,1,0.6,1,N,186,68,1,5.5,0,0.5,1.26,0,0.3,7.56
25320800,1,03/28/2017 9:40:33 AM,03/28/2017 9:48:02 AM,1,0.9,1,N,238,239,2,7,0,0.5,0,0,0.3,7.8
105454287,2,12/13/2017 2:02:39 AM,12/13/2017 2:03:08 AM,6,0.12,1,N,161,161,3,-2.5,-0.5,-0.5,0,0,-0.3,-3.8
1154387,2,01/04/2017 10:16:37 PM,01/04/2017 10:25:23 PM,1,1.22,1,N,48,162,2,7.5,0.5,0.5,0,0,0.3,8.8
61694138,2,07/20/2017 1:21:55 PM,07/20/2017 2:21:20 PM,1,17.86,3,N,170,1,1,78,0,0,0,16.5,0.3,94.8
29265145,1,04/08/2017 3:57:56 PM,04/08/2017 4:11:44 PM,3,1.7,1,N,48,142,1,10,0,0.5,2.7,0,0.3,13.5
13362227,2,02/19/2017 5:42:44 PM,02/19/2017 5:51:22 PM,3,0.7,1,N,230,162,2,7,0,0.5,0,0,0.3,7.8
14024301,1,02/22/2017 4:01:44 AM,02/22/2017 4:01:53 AM,1,0,1,N,90,90,3,2.5,0.5,0.5,0,0,0.3,3.8
30717696,2,04/15/2017 4:05:24 PM,04/15/2017 4:19:30 PM,1,1.42,1,N,162,237,1,10,0,0.5,1,0,0.3,11.8
79748125,1,09/22/2017 5:23:18 PM,09/22/2017 5:28:41 PM,1,0.9,1,N,238,24,1,6,1,0.5,1.2,0,0.3,9
13522957,2,02/20/2017 10:55:58 AM,02/20/2017 11:24:16 AM,1,8.8,1,N,161,181,2,29,0,0.5,0,0,0.3,29.8
111191930,2,01/14/2017 7:04:51 PM,01/14/2017 7:05:01 PM,2,0.02,1,N,106,106,2,2.5,0,0.5,0,0,0.3,3.3
109742827,2,12/27/2017 12:40:46 PM,12/27/2017 12:56:36 PM,6,1.28,1,N,186,230,2,11,0,0.5,0,0,0.3,11.8
32334816,1,04/20/2017 10:15:54 AM,04/20/2017 10:23:19 AM,1,0.4,1,N,236,236,1,6,0,0.5,0.34,0,0.3,7.14
32564881,2,04/20/2017 9:29:29 PM,04/20/2017 9:33:16 PM,1,0.79,1,N,107,107,2,5,0.5,0.5,0,0,0.3,6.3
70254362,2,08/19/2017 9:35:15 PM,08/19/2017 9:45:17 PM,1,1.7,1,N,234,144,1,8.5,0.5,0.5,1.96,0,0.3,11.76
72377277,2,08/27/2017 10:13:17 PM,08/27/2017 10:23:12 PM,1,2.19,1,N,239,48,1,10,0.5,0.5,2.82,0,0.3,14.12
26863950,1,04/01/2017 5:45:49 PM,04/01/2017 5:54:01 PM,1,0.9,1,N,230,162,2,7,0,0.5,0,0,0.3,7.8
53029531,2,06/22/2017 10:34:30 AM,06/22/2017 10:47:22 AM,1,1,1,N,113,234,1,9,0,0.5,1.96,0,0.3,11.76
12984073,1,02/18/2017 2:34:19 PM,02/18/2017 2:48:50 PM,1,2.5,1,N,246,249,1,12.5,0,0.5,3.95,0,0.3,17.25
104395154,2,12/09/2017 5:07:31 PM,12/09/2017 5:28:55 PM,1,3.42,1,N,79,141,1,15.5,0,0.5,3.26,0,0.3,19.56
52372907,1,06/20/2017 1:33:27 PM,06/20/2017 1:49:39 PM,1,1.7,1,N,186,234,2,11.5,0,0.5,0,0,0.3,12.3
47810144,2,06/03/2017 2:28:59 AM,06/03/2017 2:42:01 AM,1,2.42,1,N,148,90,1,11.5,0.5,0.5,1,0,0.3,13.8
7198089,2,02/01/2017 7:28:22 AM,02/01/2017 7:36:53 AM,1,2.89,1,N,262,137,2,10.5,0,0.5,0,0,0.3,11.3
97653265,2,11/17/2017 7:01:30 PM,11/17/2017 7:05:10 PM,1,0.64,1,N,236,236,1,4.5,1,0.5,1.26,0,0.3,7.56
111390998,1,01/15/2017 11:45:27 AM,01/15/2017 11:56:34 AM,1,2,1,N,238,263,1,10,0,0.5,2.15,0,0.3,12.95
100712230,2,11/28/2017 7:07:53 PM,11/28/2017 7:21:56 PM,5,1.97,1,N,233,140,1,10.5,1,0.5,3.08,0,0.3,15.38
79546198,2,09/21/2017 10:10:06 PM,09/21/2017 10:14:26 PM,1,1.03,1,N,255,112,2,5.5,0.5,0.5,0,0,0.3,6.8
661848,2,01/03/2017 9:24:51 AM,01/03/2017 9:38:13 AM,1,1.77,1,N,107,144,1,10,0,0.5,1,0,0.3,11.8
1684732,1,01/20/2017 5:48:11 PM,01/20/2017 6:27:15 PM,1,8.6,1,N,138,236,1,31,1,0.5,7.65,5.54,0.3,45.99
21295462,1,03/15/2017 6:53:06 AM,03/15/2017 6:59:47 AM,1,1,1,N,230,161,1,6.5,0,0.5,1.45,0,0.3,8.75
31844506,1,04/18/2017 10:30:15 PM,04/18/2017 10:32:30 PM,1,0.9,1,N,75,74,1,4.5,0.5,0.5,0,0,0.3,5.8
15595446,2,02/26/2017 4:41:26 PM,02/26/2017 5:21:21 PM,1,13.31,1,N,138,61,1,41,0,0.5,5,0,0.3,46.8
22124290,2,03/17/2017 8:02:10 PM,03/17/2017 8:36:45 PM,5,5.29,1,N,107,238,1,23.5,0.5,0.5,4.96,0,0.3,29.76
30085867,1,04/13/2017 8:27:27 PM,04/13/2017 8:38:00 PM,1,1.5,1,N,161,234,1,8.5,0.5,0.5,1.95,0,0.3,11.75
51655787,2,06/18/2017 1:35:30 PM,06/18/2017 1:57:07 PM,2,7.48,1,N,161,231,1,24,0,0.5,2,0,0.3,26.8
93391586,1,11/04/2017 5:23:00 PM,11/04/2017 5:53:33 PM,1,1.6,1,N,158,79,1,18,0,0.5,3.76,0,0.3,22.56
105159970,2,12/12/2017 8:41:36 AM,12/12/2017 9:13:41 AM,5,6.98,1,N,237,87,1,27,0,0.5,8.34,0,0.3,36.14
71545238,2,08/24/2017 6:53:27 PM,08/24/2017 7:24:38 PM,1,4.33,1,N,234,262,1,21.5,1,0.5,4.66,0,0.3,27.96
49348667,1,06/09/2017 8:17:19 AM,06/09/2017 8:28:44 AM,1,4.6,1,N,132,10,2,15,0,0.5,0,0,0.3,15.8
11203447,1,02/06/2017 9:05:41 AM,02/06/2017 9:13:18 AM,1,0.8,1,N,186,107,1,6.5,0,0.5,1.45,0,0.3,8.75
51346159,1,06/27/2017 8:30:15 PM,06/27/2017 8:43:11 PM,2,2,1,N,79,90,1,10.5,0.5,0.5,2.35,0,0.3,14.15
94048990,2,11/06/2017 7:43:34 PM,11/06/2017 7:47:04 PM,1,0.42,1,N,43,236,1,4,1,0.5,0.87,0,0.3,6.67
51956006,1,06/19/2017 7:52:27 AM,06/19/2017 8:13:40 AM,1,3.2,1,N,158,162,2,15.5,0,0.5,0,0,0.3,16.3
108458749,2,12/21/2017 9:31:12 PM,12/21/2017 10:11:58 PM,6,18.17,1,N,132,145,1,51.5,0.5,0.5,0,0,0.3,52.8
37783309,1,05/04/2017 9:51:54 AM,05/04/2017 10:07:02 AM,1,1.2,1,N,113,137,2,10.5,0,0.5,0,0,0.3,11.3
82285943,1,09/30/2017 6:23:44 PM,09/30/2017 6:36:11 PM,2,1.7,1,N,107,114,1,10,0,0.5,1.62,0,0.3,12.42
1925797,2,01/22/2017 5:52:57 AM,01/22/2017 5:54:43 AM,3,0.68,1,N,237,140,1,4,0.5,0.5,1.06,0,0.3,6.36
